target_family,target,model,noise,n,r2_vis_clean_mean,r2_vis_clean_std,r2_vis_clean_min,r2_vis_clean_max,r2_full_mean,r2_full_std,r2_full_min,r2_full_max,r2_ext_mean,r2_ext_std,r2_ext_min,r2_ext_max,heldout_rms_mean,heldout_rms_std,heldout_rms_min,heldout_rms_max,ext_outer_rms_mean,ext_outer_rms_std,ext_outer_rms_min,ext_outer_rms_max,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max
J2,j2_directional_packet,full_j1,0.01,24,0.4975228600861796,0.05261351709344558,0.41551953807418707,0.5624998376250359,0.3512578496452116,0.03393443890056453,0.2993843544136213,0.39466730426732666,0.22636757687793796,0.02364308367969583,0.18642973843245558,0.25636879458696404,0.8541858974212929,0.05817084905899682,0.7707499394312974,0.9446915098612294,1.7546318716826768,0.11842198536612449,1.5840116919242233,1.9798244725953913,1.1047019909710634,0.07881905257847299,1.0185137222269507,1.3195836762339734,5.435725860125963,0.10905135893049453,5.2055642379015445,5.650136073361127,6.996123430106962,0.004860360059426535,6.980292171127124,6.999910547963242
J2,j2_directional_packet,full_j2,0.0,24,0.9999999999981806,4.100797850992491e-13,0.9999999999976878,0.9999999999989556,0.999999999997419,5.14137506586876e-13,0.9999999999966878,0.9999999999984416,0.9999999999967768,5.960084510508026e-13,0.9999999999959468,0.9999999999979629,1.6936157785084184e-06,1.1302896078710099e-07,1.3930939533486623e-06,1.9011520224448216e-06,3.561831298351432e-06,1.7957545837348974e-07,3.103266491805685e-06,3.904194365881698e-06,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,7.33336825468236,0.16510752750938948,7.026674554471808,7.899755926426792,12.193261125128117,0.026813394872259533,12.087979784870633,12.211984563941135
J2,j2_directional_packet,full_j2,0.01,24,0.9999972704619745,9.953184220470058e-07,0.9999945509825929,0.9999985669474553,0.9999977593242756,1.0781380772935713e-06,0.9999938609476106,0.9999986789532693,0.999997735556993,1.2449877012842288e-06,0.9999933453997577,0.9999988047283537,0.0015176775604861673,0.00038092401797976675,0.0011388263307521452,0.0027614699549418607,0.0028706241634253956,0.0008026570754896509,0.001983039464196082,0.0053822843516911955,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,7.332788014562536,0.16329691260917734,7.030916394271999,7.89621355383544,12.193261125128117,0.026813394872259533,12.087979784870633,12.211984563941135
J2,j2_directional_packet,toric_j0_cluster_matched13,0.0,24,0.9820464935657981,0.014658719621487662,0.9536904501853071,0.9998744908256806,0.9426465080004407,0.04352510143747219,0.8633118289556843,0.9973602438862351,0.8858987366684872,0.07532920653127896,0.7714104935082229,0.9867650878776748,0.23923565879264294,0.12133279492158731,0.05274638915974056,0.4079920421445315,0.6634284141044493,0.28487840927829966,0.23131132908751023,1.0732446838771588,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,56.274121275552254,13.075105245918785,37.33865960281594,80.31741256945408,8.289599157672685,0.02960192567089007,8.156451287877452,8.304016314489978
J2,j2_directional_packet,toric_j0_cluster_matched13,0.01,24,0.9820437699669124,0.014659031951273386,0.9536879945786655,0.9998725146466567,0.9426157526440159,0.04352348182202137,0.8635398405033019,0.9973860669857145,0.8858379875348498,0.07532403619552001,0.7717307267249114,0.9867960594545502,0.23932979333927942,0.12130924960252326,0.0524844894945337,0.40764355860473583,0.6636610238418978,0.28478196926910343,0.23107305105569498,1.0725079740351189,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,56.2643185042993,13.081274849148608,37.32834238563011,80.27338179889449,8.289599157672685,0.02960192567089007,8.156451287877452,8.304016314489978
J2,j2_directional_packet,toric_j0_generic_matched13,0.0,24,0.19152687805438648,0.1536527325524233,0.006015547171491442,0.49447389407227904,0.035705058415290765,0.09155701439677047,-0.0774739994830651,0.25729180903926374,0.0004503112708474181,0.06561473180088531,-0.10383773344273872,0.15064870948821474,1.0362692508703197,0.06911705400379729,0.8660558592347449,1.136620513950167,1.9637524140165112,0.12142852080892605,1.7537009804342671,2.299190230821528,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,3.007722138441514,1.4415524053300648,0.6390383360709334,5.172618212658798,12.97924510649851,0.0,12.97924510649851,12.97924510649851
J2,j2_directional_packet,toric_j0_generic_matched13,0.01,24,0.19152392016482808,0.15365252097930251,0.006012061441630467,0.49447133048715464,0.0356924226919214,0.09153370597061067,-0.0774747917460763,0.25714444095352684,0.00044561298307777925,0.06561136485682031,-0.10386242238049959,0.15055874818901582,1.036277073779153,0.06910396816704205,0.8660984366510107,1.1365856805688201,1.9637555123171204,0.12143708047196318,1.7536300765235833,2.299226502623624,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,3.0081317959391414,1.4422889981101181,0.6364944032691308,5.16914595539485,12.97924510649851,0.0,12.97924510649851,12.97924510649851
J2,j2_directional_packet,toric_j0_single,0.0,24,0.4961856316653481,0.05313545747264212,0.4049830055673933,0.561065893365456,0.35201857242563134,0.033682000567091495,0.30182561548974807,0.3947892042267175,0.2269982120900296,0.023230714416418954,0.19338000522018028,0.2567380167334252,0.8535422574547086,0.05811575712562218,0.7707175631807179,0.9427545116562733,1.753949460845937,0.11777854476836624,1.5835761567588715,1.9718106609963577,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,5.431374817018868,0.1062161714268412,5.203506679650086,5.647628772055546,2.999307049546392,0.0012970377819511135,2.9950864678829436,2.9999999413447274
J2,j2_directional_packet,toric_j0_single,0.01,24,0.49618509129381644,0.053135399641995235,0.4049823398780653,0.5610656110797658,0.3520142527573909,0.03365660071503268,0.3018305678119423,0.394747031558744,0.22699459139997094,0.023207248170453214,0.1935660962513639,0.256861476938973,0.8535451168015525,0.05810436878037249,0.7706929070659693,0.9427508674431962,1.7539519214074408,0.11775081600891064,1.5836076555622034,1.9716001842673934,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,5.4313476611644775,0.1062744133589577,5.203710699563873,5.6490000219743735,2.999307049546392,0.0012970377819511135,2.9950864678829436,2.9999999413447274
J2,j2_freq_curvature,axis_j0,0.0,24,0.1343019919436404,0.1032141423240227,0.0014580061191888927,0.3191976532381733,-0.022518607013109884,0.08563607623843675,-0.1674362533608964,0.16046454813662503,-0.015443001440280634,0.04441978030390142,-0.1478487368114667,0.04915817561598124,0.9886387301225357,0.046266280771768774,0.8886871097917141,1.080500198819608,1.830194067747895,0.04315364343217781,1.783044619998972,1.9339740865097887,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.429740515903251,1.171767527797102,0.2722536813325056,4.521436528679254,4.918053451083773,0.1541829461796229,4.395221608658295,4.9966578387669625
