ridge,train_r2,train_mse,coeff_norm,condition_number,effective_rank,case_idx,target,target_family,model,noise
1e-12,0.9391108257469373,0.01095473148365813,8.473907416654088,1.0000000000000024,13.0,7,j1_diag_envelope,J1,dct_matched13,0.0
1e-10,0.9391108257469373,0.01095473148365813,8.473907415815171,1.0000000000000024,13.0,7,j1_diag_envelope,J1,dct_matched13,0.0
1e-08,0.9391108257469372,0.010954731483658147,8.47390733192349,1.0000000000000024,13.0,7,j1_diag_envelope,J1,dct_matched13,0.0
1e-06,0.9391108257459981,0.010954731483827087,8.47389894276362,1.0000000000000024,13.0,7,j1_diag_envelope,J1,dct_matched13,0.0
1e-12,0.00504097942170556,0.17900569422043783,1.1305253683046537,4.644206429636391,11.90584515507089,7,j1_diag_envelope,J1,coord_shuffle_full_j2,0.0
1e-10,0.00504097942170556,0.17900569422043783,1.1305253678613696,4.644206429636391,11.90584515507089,7,j1_diag_envelope,J1,coord_shuffle_full_j2,0.0
1e-08,0.00504097942170556,0.17900569422043783,1.1305253235328814,4.644206429636391,11.90584515507089,7,j1_diag_envelope,J1,coord_shuffle_full_j2,0.0
1e-06,0.00504097942163928,0.17900569422044976,1.130520890705097,4.644206429636391,11.90584515507089,7,j1_diag_envelope,J1,coord_shuffle_full_j2,0.0
1e-12,0.031649716318835064,0.17407953850919464,1.5550275665803897,1.1429230449251742,4.995551150153887,7,j1_diag_envelope,J1,axis_j0,0.01
1e-10,0.03164971631883484,0.1740795385091947,1.5550275664264421,1.1429230449251742,4.995551150153887,7,j1_diag_envelope,J1,axis_j0,0.01
1e-08,0.031649716318835064,0.17407953850919464,1.5550275510316631,1.1429230449251742,4.995551150153887,7,j1_diag_envelope,J1,axis_j0,0.01
1e-06,0.03164971631880342,0.17407953850920033,1.5550260115553447,1.1429230449251742,4.995551150153887,7,j1_diag_envelope,J1,axis_j0,0.01
1e-12,3.483062355535971e-05,0.17976292065365354,0.051697483033217057,1.0040366077456808,2.999995942844526,7,j1_diag_envelope,J1,toric_j0_single,0.01
1e-10,3.483062355535971e-05,0.17976292065365354,0.051697483028099046,1.0040366077456808,2.999995942844526,7,j1_diag_envelope,J1,toric_j0_single,0.01
1e-08,3.483062355535971e-05,0.17976292065365354,0.05169748251629742,1.0040366077456808,2.999995942844526,7,j1_diag_envelope,J1,toric_j0_single,0.01
1e-06,3.483062355535971e-05,0.17976292065365354,0.05169743133618574,1.0040366077456808,2.999995942844526,7,j1_diag_envelope,J1,toric_j0_single,0.01
1e-12,0.20818992230330569,0.1423430500669467,4.104581523849493,1.2031741084560474,12.97924510649851,7,j1_diag_envelope,J1,toric_j0_generic_matched13,0.01
1e-10,0.2081899223033059,0.14234305006694667,4.104581523414188,1.2031741084560474,12.97924510649851,7,j1_diag_envelope,J1,toric_j0_generic_matched13,0.01
1e-08,0.20818992230330569,0.1423430500669467,4.104581479883649,1.2031741084560474,12.97924510649851,7,j1_diag_envelope,J1,toric_j0_generic_matched13,0.01
1e-06,0.20818992230306954,0.14234305006698916,4.104577126834377,1.2031741084560474,12.97924510649851,7,j1_diag_envelope,J1,toric_j0_generic_matched13,0.01
1e-12,0.9984042204674212,0.00028687198142567934,12.6447410684675,31.477440369777803,8.30105842665403,7,j1_diag_envelope,J1,toric_j0_cluster_matched13,0.01
1e-10,0.9984042204674212,0.00028687198142567945,12.644741052147115,31.477440369777803,8.30105842665403,7,j1_diag_envelope,J1,toric_j0_cluster_matched13,0.01
1e-08,0.9984042204674185,0.00028687198142616995,12.644739420110703,31.477440369777803,8.30105842665403,7,j1_diag_envelope,J1,toric_j0_cluster_matched13,0.01
1e-06,0.9984042204401405,0.00028687198632989266,12.644576228545214,31.477440369777803,8.30105842665403,7,j1_diag_envelope,J1,toric_j0_cluster_matched13,0.01
1e-12,0.9999034495893261,1.73567883608169e-05,8.791024611921666,1.0724208057412667,6.998673001393284,7,j1_diag_envelope,J1,full_j1,0.01
1e-10,0.9999034495893261,1.7356788360816896e-05,8.791024611041047,1.0724208057412667,6.998673001393284,7,j1_diag_envelope,J1,full_j1,0.01
1e-08,0.999903449589326,1.735678836083527e-05,8.79102452297904,1.0724208057412667,6.998673001393284,7,j1_diag_envelope,J1,full_j1,0.01
1e-06,0.9999034495883026,1.7356788544810643e-05,8.791015716786998,1.0724208057412667,6.998673001393284,7,j1_diag_envelope,J1,full_j1,0.01
