case_idx,target,target_family,model,noise,num_features,selected_ridge,condition_number,effective_rank,coeff_norm,r2_vis_clean,r2_vis_train,r2_full,r2_ext,heldout_rms,ext_outer_rms,ext_outer_pred_rms,max_abs_ext_pred,omega_t,omega_f,dir_t,dir_f
11,j0_carrier,J0,axis_j0,0.0,5,1e-06,1.4077160750113984,4.971093472515686,3.259015316297997,0.04696790134699458,0.04696790134699458,-0.12792804136272728,-0.026968029519290893,0.7959632399350152,0.669988160060934,0.1536373236106152,0.3339572477395467,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,toric_j0_single,0.0,3,1e-06,1.0316246101476962,2.9997576993037587,14.59979822441705,0.999999999998998,0.999999999998998,0.9999999999989979,0.9999999999989972,7.048354229602252e-07,7.102235277845957e-07,0.7087686973301822,0.9999990210950626,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,toric_j0_generic_matched13,0.0,13,1e-06,1.2031741084560474,12.97924510649851,3.414946910944138,0.05330511733273513,0.05330511733273513,0.012757189638173738,-0.12663196512435393,0.7117633024125859,0.8117949395298478,0.1616770893591842,0.3913783067480686,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,toric_j0_cluster_matched13,0.0,13,1e-08,31.17065519030948,8.300170062880266,14.599793837153872,0.999999999999987,0.999999999999987,0.9999999999999107,0.9999999999996668,2.7689452488271817e-07,5.743174167648868e-07,0.70876887319924,1.0000001640219918,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,full_j1,0.0,7,1e-06,1.0956888108516405,6.9977971341025675,14.59979822065031,0.9999999999989978,0.9999999999989978,0.9999999999989968,0.9999999999989956,7.054398562205089e-07,7.110293859688374e-07,0.7087686971158362,0.9999990211137908,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,full_j2,0.0,13,1e-06,3.6260103841200886,12.206026075258935,14.5997623863632,0.999999999996541,0.999999999996541,0.9999999999857843,0.9999999999314954,3.409907797648599e-06,8.400982470517926e-06,0.7087773176010772,1.0000092061602013,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,directional_j2_one,0.0,7,1e-06,2.563290247983424,6.623536521194129,14.599781638309738,0.9999999999978609,0.9999999999978609,0.9999999999948552,0.9999999999795064,1.9570813074488317e-06,4.5298478553326475e-06,0.7087726515560231,1.0000094877670558,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,dct_matched13,0.0,13,1e-06,1.000000000000003,13.0,14.431425631284448,0.9770457027336062,0.9770457027336062,-0.18069093879998954,-0.5914182062959386,1.038411283819388,1.035986052498624,0.7257639427953606,1.1468204859248903,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,coord_shuffle_full_j2,0.0,13,1e-06,3.690693818148218,12.20193496995125,4.12414014446345,0.03708286341055056,0.03708286341055056,0.028923119715217216,0.026220828403988206,0.696275934049463,0.7008414966563357,0.13140753982105075,0.3944917554524862,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
11,j0_carrier,J0,axis_j0,0.01,5,1e-06,1.4077160750113984,4.971093472515686,3.2504563289311403,0.04696654563447755,0.04664469781440217,-0.12737732854902162,-0.02686550541201993,0.7956440087258697,0.6701723984049818,0.15312590318942462,0.3329731590165703,-0.6636085926159647,0.39,0.9837544445619028,-0.17951933824717115
