target_family,model,noise,n,r2_vis_clean_mean,r2_vis_clean_std,r2_vis_clean_min,r2_vis_clean_max,r2_full_mean,r2_full_std,r2_full_min,r2_full_max,r2_ext_mean,r2_ext_std,r2_ext_min,r2_ext_max,heldout_rms_mean,heldout_rms_std,heldout_rms_min,heldout_rms_max,ext_outer_rms_mean,ext_outer_rms_std,ext_outer_rms_min,ext_outer_rms_max,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max
J2,toric_j0_cluster_matched13,0.01,96,0.9698495772582806,0.043757872960399985,0.8702941657820634,0.9999039879899755,0.9090906644395602,0.12917097848941697,0.37722451309043303,0.9974222329909607,0.8276453627901242,0.22008151812428092,0.3560999844783034,0.9867960594545502,0.1925677343702481,0.15930724319314585,0.0524844894945337,0.5887971118718955,0.5603256116040978,0.35994068036148547,0.23107305105569498,1.0983028645564814,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,49.914276091901826,10.547329871909964,35.87424633330569,80.27338179889449
J2,toric_j0_generic_matched13,0.0,96,0.16960534100200242,0.15606097158823906,0.004127417525244703,0.5182454492590902,0.016165424742197027,0.08457957070447787,-0.19303768465127025,0.25729180903926374,-0.004289640202790084,0.054983050149974316,-0.11227626899264553,0.15493572909776965,0.9344751831464558,0.12440031373746104,0.7068317396245157,1.136620513950167,1.7553264908047321,0.2372284713237144,1.3347113487406579,2.299190230821528,1.2031741084560472,2.220446049250313e-16,1.2031741084560474,1.2031741084560474,2.516264482938601,1.4702512170779687,0.46436362651969104,5.172618212658798
J2,toric_j0_generic_matched13,0.01,96,0.16960209009343666,0.1560611126389274,0.004125743627965361,0.5182414106058495,0.016160176841978614,0.08458883309163778,-0.19318992619698316,0.2574794135880908,-0.004289627897464498,0.054979559489542154,-0.11209476695430842,0.155105650681568,0.9344767779329156,0.12439638165240352,0.7067445853999146,1.1365856805688201,1.7553249211317024,0.23722391814044297,1.3347220453595252,2.299226502623624,1.2031741084560472,2.220446049250313e-16,1.2031741084560474,1.2031741084560474,2.5162004885342744,1.4706593754158803,0.46789815623644804,5.175902943473325
J2,toric_j0_single,0.0,96,0.4036347480951214,0.23550798539726336,1.9368168069355818e-08,0.5881790833947862,0.2808683469020245,0.16977547264933315,-0.13302835685326286,0.4099124894328541,0.1826538652710147,0.1075615743301904,-0.010876362216745816,0.2692673720782782,0.7865913379059072,0.05292215832979411,0.708469505242576,0.9427545116562733,1.5897281948402509,0.15183949667487617,1.3316164601143927,1.9718106609963577,1.0368784208447106,0.04160195533685498,1.0004844943516904,1.150794182867881,4.128151736319349,2.193192627741047,0.05751496258505376,5.896798793536898
J2,toric_j0_single,0.01,96,0.4036340076395306,0.23550796466980833,-9.314410043259613e-07,0.5881789092591574,0.28086025089578576,0.1697707962816807,-0.1330954430973188,0.41002487799497556,0.18264711642271347,0.10755709400962081,-0.010874681028266497,0.269359259116418,0.7865965764731019,0.05291636103272908,0.7084659122741037,0.9427508674431962,1.589734454557511,0.15183516932639,1.3316092031596023,1.9716001842673934,1.0368784208447106,0.04160195533685498,1.0004844943516904,1.150794182867881,4.128041089340243,2.1931028125781205,0.054745753463506124,5.899205717186528
mixture,axis_j0,0.0,24,0.08853662581519815,0.11857531795041314,0.0034638723497644186,0.5566266518596594,-0.058999674216947275,0.06824231225985772,-0.19164337591009661,0.1256825851043769,-0.0955998826674795,0.10901087721540616,-0.35683232912519336,0.011976362290355813,0.47039388698710455,0.025938094792397923,0.43563113768578066,0.5425855447659855,0.5902117119701624,0.042519570592565295,0.538955983599907,0.6819763035549903,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.0198309579600804,1.2158256223659385,0.4485573676133201,5.516641775925382
mixture,axis_j0,0.01,24,0.08853535233764816,0.11857527785223242,0.0034632421636759947,0.5566257282808796,-0.059146523512991045,0.06831544362502565,-0.19210120840576583,0.12588656855918223,-0.09571067487722167,0.10900606805203882,-0.35642451599159486,0.011980393833406433,0.47044056068702816,0.025942506325065905,0.4356057985775847,0.5424951083838788,0.5902334916177515,0.04252347175504319,0.5389535594844915,0.6818645694444536,1.9338766028628995,1.7000170973022282,1.1225729310589865,8.409607441689182,2.021831346903312,1.2140696379778912,0.4505830986644268,5.513100055749154
mixture,coord_shuffle_full_j2,0.0,24,0.010270304035480104,0.009542956822542576,0.0006789260322067614,0.03519108818454797,-0.005981284028771063,0.015138989079473319,-0.049490852469246116,0.03834297219084548,-0.004800931358122096,0.011959439450654814,-0.041349206578986664,0.03004717639821941,0.4443429768209796,0.006402836648168346,0.4318470022514309,0.460318449975575,0.5600039365331587,0.005198586617436369,0.5500784441505918,0.5735340445015097,3.826247819288817,0.2341064426553743,3.6410661552640167,4.644206429636391,0.9926429885683884,0.4576641234074565,0.23617286899599893,1.9766186317768848
mixture,coord_shuffle_full_j2,0.01,24,0.010267713690031202,0.009542983531588648,0.0006764891810969731,0.035188381191390894,-0.005986446368717031,0.015082725600054721,-0.049133728892508,0.03829391622107059,-0.004791461017038469,0.01192521269803391,-0.04105981904448708,0.030020555008295702,0.4443446863822315,0.006385996961701594,0.4318637816074752,0.46020127306959746,0.5599984054742658,0.0051929732129596,0.5501006755911438,0.5734667457618615,3.826247819288817,0.2341064426553743,3.6410661552640167,4.644206429636391,0.9916087397516066,0.4564565763627884,0.22864198928874893,1.9705236502752008
mixture,dct_matched13,0.0,24,0.9635469419571668,0.027782626419632715,0.8985891325133657,0.9920841965599979,0.00023516503415334233,0.2685694924740141,-0.4388105570153449,0.5005139114273038,-0.2250006464464962,0.25546225785254123,-0.6039981751102774,0.23920656163229126,0.5406598429387612,0.07663370072404457,0.38507489994364097,0.6562481868321071,0.6530714086455456,0.0749869868461055,0.48049184722065,0.7614760549208909,1.0000000000000033,3.4219371797089426e-16,1.0000000000000024,1.0000000000000038,7.208479964083399,0.11117388821089097,6.970866972963569,7.358508517782255
mixture,dct_matched13,0.01,24,0.9635437009340296,0.02778255558630259,0.8985843428777419,0.9920796659380401,0.0003586155539660278,0.2683146144754379,-0.4375081413902038,0.5006602751122332,-0.22488989155649053,0.25530150333889895,-0.603198101670309,0.2390837019575398,0.5406326551372078,0.07657887188861341,0.38501740928628053,0.6559502166162164,0.6530493371873504,0.07496658783075093,0.4804418139239726,0.7614011988957863,1.0000000000000033,3.4219371797089426e-16,1.0000000000000024,1.0000000000000038,7.207454732126948,0.11068642039313034,6.973564433670162,7.358765383956062
mixture,directional_j2_one,0.0,24,0.9235422912508372,0.06231203964860636,0.7920298800465153,0.9801650738970374,0.8331637543398361,0.10667102479648105,0.6159197212280987,0.9236761189543471,0.7223909622772681,0.1336476052476497,0.44440510584404647,0.8275371208786759,0.19705816740772283,0.057070916083304564,0.14379198078223396,0.3080430982189468,0.3263118699445467,0.06558801625156241,0.2742435396578891,0.45978593502469056,2.444531912019944,0.1720781869384127,2.2040949692818734,2.693447733894166,7.026242217396569,0.5530634075379244,6.018844637103494,7.893496606276786
mixture,directional_j2_one,0.01,24,0.9235406094887537,0.06231200535967874,0.7920278434925055,0.9801635141666201,0.8331502457271066,0.10669907201797213,0.6159027812919613,0.9236831464250098,0.7224009339317847,0.13377069879226175,0.4444945349274203,0.8275646880226702,0.19706271244262655,0.05709054135164187,0.14378413408091975,0.3080512599406764,0.3262818152996371,0.06567479178238042,0.2741958961934806,0.4598066890834889,2.444531912019944,0.1720781869384127,2.2040949692818734,2.693447733894166,7.0261402209504284,0.5525178770386463,6.014632538030225,7.892670248607718
mixture,full_j1,0.0,24,0.9790541748136196,0.001451295869218781,0.9775735543368341,0.9845601375059544,0.9209154215025244,0.0029097121376022756,0.9111651350653367,0.9249431320987628,0.8262902177141068,0.0023900748772359695,0.8195387520703159,0.8311414895769664,0.14708746817388532,0.0030563318253083263,0.14214379050862605,0.1557666705324804,0.273710260733319,0.0024777078173880253,0.26753991644107905,0.27847881510080624,1.1047019909710634,0.07881905257847299,1.0185137222269507,1.3195836762339734,7.270432857402665,0.030207243049101228,7.195553832430214,7.344476977401802
mixture,full_j1,0.01,24,0.9790525573536234,0.0014508744779327658,0.9775706646958167,0.9845565973681562,0.9209054773774524,0.002921521607989534,0.9111045012672649,0.9249218753005368,0.8262877531758068,0.0023839216889855203,0.8196119614157518,0.8311126244132935,0.14709681408603273,0.003067430846560311,0.14216564331907344,0.1558221657933785,0.2737087426353553,0.0024664439141591594,0.2676482286628513,0.2784974221214878,1.1047019909710634,0.07881905257847299,1.0185137222269507,1.3195836762339734,7.269574404914508,0.030139199628824376,7.191789018021339,7.338439510122749
mixture,full_j2,0.0,24,0.9999999999969509,9.003265868007522e-14,0.9999999999966099,0.999999999997036,0.9999999999890309,1.8608448187500595e-12,0.999999999981558,0.9999999999909585,0.9999999999643863,5.213804140704658e-12,0.9999999999450008,0.9999999999694731,1.7216294056609512e-06,1.3856279899078447e-07,1.5511817047178458e-06,2.2400320014630162e-06,4.053069727702933e-06,2.651863979917125e-07,3.750533088344794e-06,4.9575934857461e-06,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,7.342200221047437,0.011784000801693695,7.307303456149433,7.360156529787331
mixture,full_j2,0.01,24,0.9999969059997985,1.3001908081027717e-06,0.9999939052849672,0.999998772975926,0.9999910833924893,5.385149592259577e-06,0.9999762517116432,0.9999977536028614,0.9999806874609721,1.3167579320055007e-05,0.999942389402083,0.9999962484196563,0.001468488267690183,0.00044791747572895323,0.0007186816870975824,0.0025684095103806546,0.00272333351232563,0.0009316381792213945,0.0012261452889721824,0.004995121878214071,3.64414060882271,0.08922215591923395,3.568339482432522,4.001759683810355,7.340993670975185,0.014894154431399303,7.302838508695898,7.363918097126805
mixture,toric_j0_cluster_matched13,0.0,24,0.9976463931653831,0.00037827118099630243,0.9971648238294424,0.9990726641615236,0.9686078759950701,0.0064090813047360294,0.9391513997165127,0.972737226632781,0.8644212513741625,0.007239287298390016,0.8349026637896712,0.8757229897779144,0.0956706988027423,0.008362031982707555,0.08889264977287212,0.1327673431658174,0.2550992294201739,0.005516067376059454,0.2420903002471171,0.26948558084144614,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,7.542536822404428,0.3458159332123052,7.19612009415823,9.090639521119488
mixture,toric_j0_cluster_matched13,0.01,24,0.997643351628605,0.0003778761871732429,0.9971628821780322,0.9990666263414696,0.9686146083079549,0.00629383997155861,0.9398277331776165,0.972987859325614,0.8644362123489985,0.007053749518386635,0.8360428479939108,0.8756113868316271,0.09566971111660534,0.008255981795805264,0.08846529763725508,0.1320209600578876,0.25508938988095153,0.005406788353855938,0.24214510215674684,0.2686537518142056,31.227942920213565,0.7728799313138041,30.42126982223977,33.71059354687439,7.5412425577198094,0.341061939753095,7.21910111249167,9.064846533315515
mixture,toric_j0_generic_matched13,0.0,24,0.2342065118188527,0.29739333749384467,0.001739622125937923,0.9634331923043169,0.05174378012618858,0.2700359067106079,-0.24996188504267214,0.8970671660771677,-0.010366729380594847,0.2201908849192974,-0.31105418705189525,0.8123975141681061,0.4448067861686118,0.07608109318470234,0.16663654602126673,0.5353975518817902,0.569494976381986,0.07297024459962888,0.27392586370357636,0.673936609726626,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,2.9057366946593093,2.081520823047757,0.3148756459407894,7.13997754935312
mixture,toric_j0_generic_matched13,0.01,24,0.23420300601849445,0.29739307823428635,0.001737318457168402,0.9634297274933574,0.051768007361659825,0.2700282353356425,-0.24962102356626592,0.8970406344760204,-0.010361807340975845,0.22021581446509378,-0.3115106133291432,0.8125310089755466,0.4447996922848883,0.07607433987825625,0.1666599091898889,0.5355185580337415,0.5694938049869726,0.07299594642675836,0.27378793180938293,0.6740256185249582,1.2031741084560474,0.0,1.2031741084560474,1.2031741084560474,2.905962116428301,2.0810905143341896,0.3167391149359984,7.142220318673033
mixture,toric_j0_single,0.0,24,0.795862536569839,0.006589015765092506,0.7753395327438362,0.8057852607766638,0.6161232129296659,0.004085133524918458,0.6051738691194901,0.6220387765010218,0.4454780278453075,0.002565526561936782,0.440372226364667,0.4502854316482756,0.30666515566498226,0.0034413165214837787,0.29635732924390945,0.31462704773660977,0.45877139387977256,0.0036768038049842418,0.4504756213471447,0.4660572460559491,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,6.558187857013894,0.05425167656869074,6.387574547296532,6.633675354434511
mixture,toric_j0_single,0.01,24,0.7958619228466445,0.006589083479256597,0.7753390245557411,0.8057846265170968,0.6161186847598019,0.00409625882870586,0.6051816296132135,0.622037896816583,0.4454783213196339,0.0025619607833257114,0.440351458768806,0.450276389369475,0.3066672759537287,0.003449008092250208,0.2963427391181181,0.3146197282275808,0.45877004888915746,0.00368019989009924,0.45041565399551264,0.4660667847358593,1.0368784208447106,0.041601955336854984,1.0004844943516904,1.150794182867881,6.55737091086192,0.05510199319881484,6.385432873276755,6.637402761624892
