basis,layer,head,teacher_init_mse,teacher_init_r2,num_features
table_informed_toric_PJ_R0_top55,5,7,0.0003705280560617922,0.816372477652569,55
table_informed_toric_PJ_R0_top110,0,0,0.0001279705742771549,0.8727901421135899,109
table_informed_toric_PJ_R0_top110,0,1,0.00012135202250737295,0.8865733922005167,109
table_informed_toric_PJ_R0_top110,0,2,0.00014971646372520566,0.8632905259075322,109
table_informed_toric_PJ_R0_top110,0,3,0.0002090809820903036,0.7838190794489238,109
table_informed_toric_PJ_R0_top110,0,4,0.00011160434806458414,0.8939615374503802,109
table_informed_toric_PJ_R0_top110,0,5,0.00013263615139535428,0.8737659795570966,109
table_informed_toric_PJ_R0_top110,0,6,0.00017235214988377503,0.8495451143339532,109
table_informed_toric_PJ_R0_top110,0,7,0.0001106654862181005,0.9052896254165159,109
table_informed_toric_PJ_R0_top110,1,0,0.0001210577583108523,0.7917897779072063,109
table_informed_toric_PJ_R0_top110,1,1,0.0003288633494520837,0.6365682358860771,109
table_informed_toric_PJ_R0_top110,1,2,0.00028525873603115875,0.7376354365678357,109
table_informed_toric_PJ_R0_top110,1,3,0.00031925201195519943,0.6086495109445389,109
table_informed_toric_PJ_R0_top110,1,4,0.00029037869378899884,0.5121928341572246,109
table_informed_toric_PJ_R0_top110,1,5,0.0003037832219339922,0.5185725286546237,109
table_informed_toric_PJ_R0_top110,1,6,0.00026097492431072174,0.6970778029785829,109
table_informed_toric_PJ_R0_top110,1,7,0.00041082337288072336,0.5694178479915164,109
table_informed_toric_PJ_R0_top110,2,0,0.0002793529665232247,0.7291433823706055,109
table_informed_toric_PJ_R0_top110,2,1,0.0004532328125463137,0.66752131633455,109
table_informed_toric_PJ_R0_top110,2,2,0.0015747053017439016,0.765607360549679,109
table_informed_toric_PJ_R0_top110,2,3,0.00025700045084894445,0.8434857366625891,109
table_informed_toric_PJ_R0_top110,2,4,0.00045699624678262937,0.6170130547536673,109
table_informed_toric_PJ_R0_top110,2,5,0.00015709572251367302,0.6973478975014007,109
table_informed_toric_PJ_R0_top110,2,6,0.0004068601797470339,0.6750354240090292,109
table_informed_toric_PJ_R0_top110,2,7,5.2005405873394045e-05,0.9138288871071893,109
table_informed_toric_PJ_R0_top110,3,0,0.0003461704778439925,0.8289300638959057,109
table_informed_toric_PJ_R0_top110,3,1,0.0005491549887719894,0.7359268740639267,109
table_informed_toric_PJ_R0_top110,3,2,0.0005943194535922495,0.8231291584964048,109
table_informed_toric_PJ_R0_top110,3,3,0.00023724464116809573,0.7281928189936866,109
table_informed_toric_PJ_R0_top110,3,4,0.00043766697350738714,0.8021387498937878,109
table_informed_toric_PJ_R0_top110,3,5,0.00011966091309149378,0.9113323159185941,109
table_informed_toric_PJ_R0_top110,3,6,0.00013562803942171345,0.84072365335032,109
table_informed_toric_PJ_R0_top110,3,7,0.0007937446382504861,0.7547016788097174,109
table_informed_toric_PJ_R0_top110,4,0,0.00024281909251488363,0.9155580320410244,109
table_informed_toric_PJ_R0_top110,4,1,0.001194784984550083,0.885307356250687,109
table_informed_toric_PJ_R0_top110,4,2,0.0007857458215200366,0.7936051354469833,109
table_informed_toric_PJ_R0_top110,4,3,0.00015018790008746442,0.9165757806579695,109
table_informed_toric_PJ_R0_top110,4,4,0.00023330183501445352,0.8717133869490216,109
table_informed_toric_PJ_R0_top110,4,5,0.0006391499602958735,0.8964102875041555,109
table_informed_toric_PJ_R0_top110,4,6,0.0002295594615068092,0.9267973847276577,109
table_informed_toric_PJ_R0_top110,4,7,0.0006466834303800016,0.8456801426796463,109
table_informed_toric_PJ_R0_top110,5,0,0.0006718170947688099,0.7934935942484875,109
table_informed_toric_PJ_R0_top110,5,1,0.00013636987249599972,0.9555691031785175,109
table_informed_toric_PJ_R0_top110,5,2,0.0004163886961344096,0.9077718490827527,109
table_informed_toric_PJ_R0_top110,5,3,0.0003037280706171049,0.9522584722104335,109
table_informed_toric_PJ_R0_top110,5,4,0.00012248288138397333,0.9502498595161388,109
table_informed_toric_PJ_R0_top110,5,5,0.00243262353768778,0.9339108375737682,109
table_informed_toric_PJ_R0_top110,5,6,0.0004674803368393955,0.8102174624650258,109
table_informed_toric_PJ_R0_top110,5,7,0.00029057077024016373,0.8559979744235948,109
axis_plus_toric_residual_R0_top55,0,0,0.0001337779057376983,0.8670173321221691,55
axis_plus_toric_residual_R0_top55,0,1,0.00013123699882678107,0.8773339966888303,55
axis_plus_toric_residual_R0_top55,0,2,0.00016555665568833904,0.8488264899630396,55
axis_plus_toric_residual_R0_top55,0,3,0.00022510016738902262,0.7672559172247306,55
axis_plus_toric_residual_R0_top55,0,4,0.00012102131204822409,0.8850142123682744,55
