source,table_id,comparison,r2_margin,lhs_r2,rhs_r2
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,J2_minus_shuffle,0.9096903204917908,0.9427101016044617,0.0330197811126709
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,DCT73_minus_J2,0.031435608863830566,0.9741457104682922,0.9427101016044617
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J1_minus_J0,0.09013289213180542,0.8683465719223022,0.7782136797904968
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J2_minus_J1,0.045936763286590576,0.9142833352088928,0.8683465719223022
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J2_minus_J0,0.136069655418396,0.9142833352088928,0.7782136797904968
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,J2_minus_shuffle,0.8777939081192017,0.9142833352088928,0.03648942708969116
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H2,DCT73_minus_J2,0.048787593841552734,0.9630709290504456,0.9142833352088928
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J1_minus_J0,0.11959755420684814,0.9290784001350403,0.8094808459281921
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J2_minus_J1,0.025374948978424072,0.9544533491134644,0.9290784001350403
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J2_minus_J0,0.14497250318527222,0.9544533491134644,0.8094808459281921
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,J2_minus_shuffle,0.9281712770462036,0.9544533491134644,0.026282072067260742
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H3,DCT73_minus_J2,0.020924031734466553,0.9753773808479309,0.9544533491134644
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J1_minus_J0,0.07691335678100586,0.9012330770492554,0.8243197202682495
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J2_minus_J1,0.03961533308029175,0.9408484101295471,0.9012330770492554
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J2_minus_J0,0.11652868986129761,0.9408484101295471,0.8243197202682495
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,J2_minus_shuffle,0.9088760018348694,0.9408484101295471,0.031972408294677734
MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,mean,DCT73_minus_J2,0.03554040193557739,0.9763888120651245,0.9408484101295471
