basis,num_features,r2,mse,condition,coeff_norm,order0_energy,order1_energy,order2_energy,source,table_id,target_std,target_norm
dct_top73,73,0.9640250205993652,7.855461262806784e-06,1.0000102519989014,0.023535115644335747,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H1,0.014776975847780704,0.6094495058059692
constant,1,0.0,0.0002792371087707579,1.0,1.4451985164143366e-09,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
fft_top6_J0,13,0.8334475755691528,4.650760820368305e-05,1.000000238418579,0.021574489772319794,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
fft_top6_J1,37,0.9142289161682129,2.3950475224410184e-05,162.33982849121094,0.26421284675598145,3.203831195831299,3.098950147628784,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
fft_top6_J2,73,0.949937641620636,1.3979260984342545e-05,489570.0625,0.822250485420227,12.451066970825195,6.906855583190918,8.328107833862305,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
fft_top6_J2_coord_shuffle,73,0.031131625175476074,0.00027054399834014475,488760.375,1.2245608568191528,52.50239562988281,61.38571548461914,54.66194534301758,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
dct_top13,13,0.8825085163116455,3.280798046034761e-05,1.0000001192092896,0.025940587744116783,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
dct_top73,73,0.9791346788406372,5.826375854667276e-06,1.0000120401382446,0.027695752680301666,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H2,0.016710389405488968,0.689189612865448
constant,1,0.0,0.00023017253261059523,1.0,1.8064981455179208e-10,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H3,0.015171438455581665,0.625718355178833
fft_top6_J0,13,0.8117899894714355,4.332077514845878e-05,1.0000001192092896,0.019331403076648712,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H3,0.015171438455581665,0.625718355178833
fft_top6_J1,37,0.8714135885238647,2.9597056709462777e-05,92.14746856689453,0.05517211928963661,1.2293968200683594,0.8396188020706177,0.0,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H3,0.015171438455581665,0.625718355178833
fft_top6_J2,73,0.9278505444526672,1.6606827557552606e-05,106430.1484375,1.4739632606506348,18.254140853881836,15.99455451965332,12.22654914855957,MetricToric/results/v17_nsynth_relative_teacher_seed426_2k/bias_exports/relative_2d_table_seed426/bias_tables.npz,L0H3,0.015171438455581665,0.625718355178833
