source_file,basis_label,n,condition_number_mean,condition_number_std,condition_number_min,condition_number_max,effective_rank_mean,effective_rank_std,effective_rank_min,effective_rank_max,coeff_norm_mean,coeff_norm_std,coeff_norm_min,coeff_norm_max,fit_score_mean,fit_score_std,fit_score_min,fit_score_max,deployment_gap_mean,deployment_gap_std,deployment_gap_min,deployment_gap_max,tail_rms_mean,tail_rms_std,tail_rms_min,tail_rms_max
projection_results.csv,matched|table_informed|directional|0,288,1414213562373.096,0.00024072590263263412,1414213562373.0952,1414213562373.097,40.90741463059654,13.954115509475466,26.953299121121056,54.86153014007204,0.3516150827838809,0.4558602609391309,0.08395971233505696,4.62775846228256,0.4070074902373186,0.7642265508775343,-1.918928382533514,0.9867521328352891,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|table_informed|directional|1,288,2724445274177.94,323672089307.8125,2166853010875.4194,3435662245931.513,22.18802591210946,5.114957546336117,14.29556214851791,30.08873738345067,12.967218392037239,67.31980512204233,0.0620107016392053,763.7746439995611,0.3218037287972535,0.757571941485751,-1.9239173187077032,0.9795633452148785,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|table_informed|directional|2,288,3005609778021.565,321335864376.3151,2659382832528.833,3908670145143.3926,19.54811850158931,8.341890397868204,10.527308749970114,32.464023953803824,17.191031210439125,55.921965454000365,0.05073638358748445,549.4830313128665,0.29471967466584803,0.7516829020527976,-1.9625368029296157,0.9806957125538553,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|table_informed|full|0,288,1414213562373.096,0.00024072590263263412,1414213562373.0952,1414213562373.097,40.90741463059654,13.954115509475466,26.953299121121056,54.86153014007204,0.3516150827838809,0.4558602609391309,0.08395971233505696,4.62775846228256,0.4070074902373186,0.7642265508775343,-1.918928382533514,0.9867521328352891,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|table_informed|full|1,288,2263120129692.993,224897962931.07904,1752341772414.18,2715161797468.834,33.96339726857064,11.601473238599292,19.641629721712828,53.504167329433415,14.827749220020612,59.54377544508848,0.06468930552488313,809.8261058218224,0.3579374245844168,0.7640022707695276,-1.9193402710411447,0.9855247379111124,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,matched|table_informed|full|2,288,2725830988584.9883,279023530145.4281,2245185754387.5835,3332285337332.733,28.332874986723358,7.936878603796367,17.04382766898327,43.15022805520039,32.62909130446217,81.84463698066318,0.0925069263917688,882.3273255912791,0.33981018385591993,0.7595920594961865,-1.934285092145939,0.9847848721352035,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|generic|directional|0,144,1.4479657407103426,0.08239841462149927,1.3157053232755902,1.6757207661896052,12.928275442308053,0.014134813163477773,12.892378953621474,12.956218272823685,0.31598450896783636,0.4999296379934274,0.05398253470889772,5.041105918740424,0.19073884674195252,0.7338235967471822,-1.993450714558247,0.9639305482507654,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|generic|directional|1,144,2132899494545.7996,49209776610.05165,2033799026735.0051,2253929023225.804,32.93876540040246,0.38318159821032843,32.126340177214175,33.69056394041721,0.6223722175576262,0.6160310277862668,0.09212503864156492,4.137514864606384,0.32314444603763676,0.7650017737815942,-1.9340961193554276,0.9788886089693745,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|generic|directional|2,144,2828464447258.8115,58916102604.544044,2709649766135.0273,2954005306279.598,46.6921846412095,0.6147728674159599,45.07729493709283,47.83187196875579,40.85579729037128,48.59855301886428,3.6085454458525454,466.6102152812295,0.3820415078190186,0.7663720706260861,-1.9133063271711221,0.989545897984352,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|generic|full|0,144,1.4479657407103426,0.08239841462149927,1.3157053232755902,1.6757207661896052,12.928275442308053,0.014134813163477773,12.892378953621474,12.956218272823685,0.31598450896783636,0.4999296379934274,0.05398253470889772,5.041105918740424,0.19073884674195252,0.7338235967471822,-1.993450714558247,0.9639305482507654,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|generic|full|1,144,14.637294188962073,5.349535761572669,7.04516660995187,29.940060215562408,33.381424933098224,0.40536812386039944,32.542243374295865,34.17787213802352,0.7287176605018786,0.7222481119774152,0.10912844339921543,4.845732043390768,0.3231444578620058,0.7650017349696603,-1.9340963083414606,0.978888608969372,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|generic|full|2,144,4725.291510348593,3312.0201920412314,1480.8730483523364,18772.69802094803,47.783608210941516,0.6405193214115855,46.106787021988005,48.97833374366327,44.173192464658506,51.878278098562426,4.072800212892811,496.93892395154364,0.38204178373642655,0.7663708718024596,-1.9133143514543867,0.9895458792472787,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|table_informed|directional|0,144,1414213562373.0957,0.00024917498197257266,1414213562373.0952,1414213562373.0962,6.956703435845093,5.588000014763635e-16,6.956703435845091,6.956703435845093,0.2930543753891566,0.4526363239986341,0.04788347005939346,4.538601489947508,0.26108367478156946,0.7395359382907941,-1.9481507477780502,0.9619451723056003,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|table_informed|directional|1,144,2657879661637.1006,216768999891.21167,2231797111987.836,3131953167174.609,17.454462262234106,0.8967817517995414,14.517999817459208,18.568123181623047,9.045294167841975,62.66421580344149,0.05272722549584613,711.8834968490839,0.3009677642777201,0.7541969557290163,-1.923917281463552,0.9705448722331887,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|table_informed|directional|2,144,3453128751378.571,254341070854.86667,2861139280867.1646,4161259367385.619,28.016861584004673,2.4710692674332817,21.62124093862184,32.826747130810865,31.799373281910487,75.77367192139583,0.11444494904697633,549.2544406649287,0.34574203620479577,0.7597911861475446,-1.8863678344556574,0.9806957125539725,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|table_informed|full|0,144,1414213562373.0957,0.00024917498197257266,1414213562373.0952,1414213562373.0962,6.956703435845093,5.588000014763635e-16,6.956703435845091,6.956703435845093,0.2930543753891566,0.4526363239986341,0.04788347005939346,4.538601489947508,0.26108367478156946,0.7395359382907941,-1.9481507477780502,0.9619451723056003,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|table_informed|full|1,144,1994848854416.6885,179958280810.78265,1645178933901.1213,2332438798856.079,17.736568490126697,0.9183068530593497,14.746721066109266,18.871874447958525,10.247534858008764,71.20677024008339,0.05618896046792905,809.2078163857067,0.3009639285369093,0.754195036622866,-1.9239173190118044,0.9705448722331866,nan,nan,nan,nan,nan,nan,nan,nan
projection_results.csv,nested|table_informed|full|2,144,2758733301083.7134,176287191106.34546,2361070476622.341,3153956913305.3237,28.853915149396975,2.5859307826442097,22.12157161119786,33.86059512585118,33.42169921856931,78.60950998321002,0.12176844357641499,569.502521755802,0.34572707549338144,0.759783254172624,-1.8863679695272992,0.980695712553942,nan,nan,nan,nan,nan,nan,nan,nan
