dataset,task,teacher_basis,teacher_seed,layer,head,fit_target,frequency_source,order,phase_chart,jet_chart,chart_scale,num_centers,num_features,selected_ridge,visible_target_r2,visible_table_r2,full_table_r2,full_visible_gap,heldout_rms,extended_outer_pred_rms,extended_outer_max_abs,condition_number,effective_rank,coeff_norm,phase_grad_mean_full,phase_grad_mean_ext,omegas
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,raw,2.0,8,97,1e-08,0.6178250188564792,0.8906149761070721,-93.92788114874517,-94.81849612485225,0.8291753763497822,3.5338589852816704,14.226720966960391,2857426342324.0083,37.25710325227889,2.2360674246011385,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,raw,4.0,8,97,1e-08,0.6178250188564792,0.8906149761070721,-93.92788114874517,-94.81849612485225,0.8291753763497822,3.5338589852816704,14.226720966960391,2857426342324.0083,37.25710325227889,2.2360674246011385,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,raw,8.0,8,97,1e-08,0.6178250188564792,0.8906149761070721,-93.92788114874517,-94.81849612485225,0.8291753763497822,3.5338589852816704,14.226720966960391,2857426342324.0083,37.25710325227889,2.2360674246011385,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,raw,16.0,8,97,1e-08,0.6178250188564792,0.8906149761070721,-93.92788114874517,-94.81849612485225,0.8291753763497822,3.5338589852816704,14.226720966960391,2857426342324.0083,37.25710325227889,2.2360674246011385,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,bounded,2.0,8,97,1e-08,0.6651307159624774,0.9041546766723165,-45.83344924481525,-46.73760392148756,0.5822730031553351,1.2025669388845242,3.2279838277766357,2780847862677.3813,37.17194872290915,2.869710497952348,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,bounded,4.0,8,97,1e-08,0.6465317048171895,0.8988313211967048,-77.84587176603499,-78.7447030872317,0.755656149474607,1.8326490230068462,5.207577311617745,2826297248419.4893,37.271264336253424,2.7882354736986343,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,bounded,8.0,8,97,1e-08,0.6269692425745952,0.8932322095190959,-85.852896546309,-86.7461287558281,0.7931091644229635,2.430115828195696,8.114656157624497,2847917467987.2104,37.271327483895895,2.4168537110612442,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,raw,bounded,16.0,8,97,1e-08,0.6202632482897816,0.8913128391226472,-91.10543076161322,-91.99674360073587,0.8167497169608858,3.0371215239427016,11.309294800947637,2854897245898.925,37.26188056688754,2.2847640026853555,1.0,1.0,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,raw,2.0,8,97,1e-08,0.8026444441152083,0.9435134604278216,-590.2536684536904,-591.1971819141181,2.069929868370279,45.70435319680198,120.72625123424658,3459850253248.814,28.793356155358797,58.74891982312671,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,raw,4.0,8,97,1e-08,0.6486721576746585,0.8994439554572087,-300.82731221601136,-301.7267561714686,1.4788399592628314,7.942745831143327,17.420864371622073,3126240422081.8535,33.829871616191596,5.476822028984477,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,raw,8.0,8,97,1e-08,0.6272146084730816,0.8933024374408403,-137.9112977396693,-138.80460017711013,1.003140195815224,5.067649463303834,20.181606451420052,2904383111764.205,36.22309313505006,3.059473984969083,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,raw,16.0,8,97,1e-08,0.6203846578691701,0.8913475886232621,-112.45249490844199,-113.34384249706525,0.9065222855123007,3.9236823185841128,11.136435459117964,2866505810484.143,36.984546944987585,2.433074677079368,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,bounded,2.0,8,97,1e-08,0.8060589810575107,0.9444907593705715,-524.9284370247683,-525.8729277841388,1.9522296542126427,27.151523555307396,46.76415144974403,3501856742608.762,28.661258445610095,73.92232853869446,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,bounded,4.0,8,97,1e-08,0.6864055040706739,0.9102438853341941,-584.7960861138217,-585.706329999156,2.060323588802552,5.635212375814212,11.203195164913959,3114904595281.3467,33.82475505732182,8.92015410785528,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,bounded,8.0,8,97,1e-08,0.6373521341505455,0.8962039708827381,-138.0677067110779,-138.96391068196064,1.0037104511307218,3.491683951030997,12.057658299765286,2898355737999.6304,36.235584231579175,3.366861919833751,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,2,axis_plus_residual,table_informed,2,asinh,bounded,16.0,8,97,1e-08,0.6228930395581787,0.8920655304156939,-109.40213211050957,-110.29419764092526,0.8942479193169052,3.3741628572145976,9.463336360608482,2863857918513.5503,36.989233340905415,2.4889275327486633,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, 0.6981317007977318], [0.6981317007977318, -0.6981317007977318], [-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -1.3962634015954636], [-1.3962634015954636, 1.3962634015954636], [1.3962634015954636, 1.3962634015954636], [-1.3962634015954636, -1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,raw,2.0,17,103,1e-06,0.7529282313087351,0.9323114515130947,0.44048873804380617,-0.4918227134692885,0.03824603563930549,0.06928753578490236,0.2116807140770072,2332080146022.4067,47.409243401757706,0.1774590424387626,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,raw,4.0,17,103,1e-06,0.7529282313087351,0.9323114515130947,0.44048873804380617,-0.4918227134692885,0.03824603563930549,0.06928753578490236,0.2116807140770072,2332080146022.4067,47.409243401757706,0.1774590424387626,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,raw,8.0,17,103,1e-06,0.7529282313087351,0.9323114515130947,0.44048873804380617,-0.4918227134692885,0.03824603563930549,0.06928753578490236,0.2116807140770072,2332080146022.4067,47.409243401757706,0.1774590424387626,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,raw,16.0,17,103,1e-06,0.7529282313087351,0.9323114515130947,0.44048873804380617,-0.4918227134692885,0.03824603563930549,0.06928753578490236,0.2116807140770072,2332080146022.4067,47.409243401757706,0.1774590424387626,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,bounded,2.0,17,103,1e-06,0.7543805093892273,0.9327093221228717,0.7293591730548803,-0.20335014906799143,0.026129209060059617,0.033930878634825,0.11140997741399122,2265318599061.4404,48.024863538094664,0.1482249788645496,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,bounded,4.0,17,103,1e-06,0.7531954123063912,0.9323846492483536,0.6137933211580473,-0.3185913280903063,0.03153845115715508,0.04510366250001392,0.14600592764013642,2302586650930.4126,47.676656612278656,0.16328513982872764,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,bounded,8.0,17,103,1e-06,0.7529663305086493,0.9323218892881362,0.5107750536989967,-0.4215468355891395,0.035677812027746204,0.05683302732021918,0.17737200005666565,2322570247490.7065,47.49453938636423,0.17269131306079386,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,raw,bounded,16.0,17,103,1e-06,0.7529346200662994,0.9323132017969432,0.4617018446590757,-0.4706113571378675,0.0374894482285948,0.06457609773165857,0.19932203369432894,2329500476125.7983,47.43229462574635,0.17614800564502303,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,raw,2.0,17,103,1e-08,0.8759328963345047,0.9660101912631482,-15.547711481688449,-16.513721672951597,0.2113645866182645,1.4618052335790839,4.274122871823339,2958264908373.3857,39.85842864060806,7.328820710501259,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,raw,4.0,17,103,1e-08,0.7950702346732585,0.9438568055338502,-0.7818694629906058,-1.7257262685244559,0.06908646066201424,0.25408758207157073,0.7302277274959819,2627035327529.4355,45.19172958381136,0.4335213167450012,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,raw,8.0,17,103,1e-06,0.7607112896311164,0.9344437223242096,0.03230154713043876,-0.9021421751937708,0.050664620973789765,0.11149016801729254,0.33447363355381104,2415679270218.964,46.967456251279046,0.2204067989424058,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,raw,16.0,17,103,1e-06,0.754400558968173,0.9327148149677393,0.30560165185230026,-0.6271131631154391,0.04274823796617383,0.07344221579193333,0.23240954377009287,2356564724684.2427,47.32578429261954,0.18627523159965026,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,bounded,2.0,17,103,1e-08,0.8759791010917276,0.966022849661824,-2.4988697466781646,-3.464892596339989,0.09709220326014849,0.2181463723642491,0.6055083184418568,2908258399754.947,40.47784452523601,1.0908128746510006,0.5421049778906628,0.340262483203028,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,bounded,4.0,17,103,1e-08,0.7960615155058702,0.9441283799069881,-0.13472906609044344,-1.0788574459974316,0.055000456167817055,0.13464551950275513,0.3734384223711871,2587747515723.214,45.47813727990138,0.3519681283448773,0.7396280872624377,0.5150866347764183,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,bounded,8.0,17,103,1e-06,0.7605794166832527,0.9344075940021723,0.18736765460150728,-0.747039939400665,0.04634659126895971,0.08697841954159288,0.28183448742138595,2403698822101.524,47.05742014641989,0.21203456533014362,0.8925002325519903,0.7133834848743236,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,1,asinh,bounded,16.0,17,103,1e-06,0.7543926183463792,0.9327126395303507,0.33517873636745377,-0.5975339031628969,0.04180329380878714,0.06858255709152909,0.22309139401470954,2353832311802.4785,47.3492674796425,0.18475983981729038,0.9667082177043299,0.8759811678340105,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, -0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-1.3962634015954636, -0.6981317007977318], [1.3962634015954636, 0.6981317007977318], [-0.6981317007977318, -2.792526803190927], [0.6981317007977318, 2.792526803190927], [-0.6981317007977318, 2.0943951023931953], [0.6981317007977318, -2.0943951023931953], [2.792526803190927, 2.792526803190927], [-2.792526803190927, -2.792526803190927], [-1.3962634015954636, 1.3962634015954636]]"
cifar10,reconstruction,relative_2d_table,477,2,3,axis_plus_residual,table_informed,2,raw,raw,2.0,8,97,1e-06,0.6714655456915894,0.909993681358788,-0.8936594780374747,-1.8036531593962626,0.07106749654920054,0.3023272781720169,1.2554638485299572,2950857840488.708,35.802452861445,0.19831806911462926,1.0,1.0,"[[-0.6981317007977318, -0.6981317007977318], [0.6981317007977318, 0.6981317007977318], [1.3962634015954636, -0.6981317007977318], [-1.3962634015954636, 0.6981317007977318], [2.0943951023931953, -0.6981317007977318], [-2.0943951023931953, 0.6981317007977318], [2.0943951023931953, 0.6981317007977318], [-2.0943951023931953, -0.6981317007977318]]"
