ridge,train_r2,train_mse,coeff_norm,condition_number,effective_rank,layer,head,fit_target,order,phase_chart,jet_chart,chart_scale,num_centers,num_features
1e-06,0.8353027906547797,5.518503559921245e-05,3.9585383178474673,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,4.0,17,103
0.0001,0.8314326454982692,5.648180376599104e-05,0.611659289491007,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,4.0,17,103
0.01,0.8199052962331056,6.034426860125861e-05,0.17813041968743795,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,4.0,17,103
1e-08,0.8354065298735135,5.515027573593597e-05,4.6628903322337125,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,8.0,17,103
1e-06,0.8353027906547797,5.518503559921245e-05,3.9585383178474673,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,8.0,17,103
0.0001,0.8314326454982692,5.648180376599104e-05,0.611659289491007,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,8.0,17,103
0.01,0.8199052962331056,6.034426860125861e-05,0.17813041968743795,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,8.0,17,103
1e-08,0.8354065298735135,5.515027573593597e-05,4.6628903322337125,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,16.0,17,103
1e-06,0.8353027906547797,5.518503559921245e-05,3.9585383178474673,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,16.0,17,103
0.0001,0.8314326454982692,5.648180376599104e-05,0.611659289491007,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,16.0,17,103
0.01,0.8199052962331056,6.034426860125861e-05,0.17813041968743795,2486966538217.367,41.20605967910209,3,3,axis_plus_residual,1,raw,raw,16.0,17,103
1e-08,0.8374648027391058,5.446061097590642e-05,1.9678196306724218,2451489202025.523,41.91387515177707,3,3,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-06,0.837460556945272,5.446203361254248e-05,1.9080031252908691,2451489202025.523,41.91387515177707,3,3,axis_plus_residual,1,raw,bounded,2.0,17,103
0.0001,0.8349885169916207,5.5290339164210796e-05,0.5792607694347252,2451489202025.523,41.91387515177707,3,3,axis_plus_residual,1,raw,bounded,2.0,17,103
0.01,0.8257843894942893,5.8374362904620675e-05,0.1744934842569949,2451489202025.523,41.91387515177707,3,3,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-08,0.8360900151056309,5.492126058130228e-05,3.3798242943409513,2472183882891.971,41.50457060336733,3,3,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-06,0.8360563045539421,5.493255596391629e-05,3.0862172291350225,2472183882891.971,41.50457060336733,3,3,axis_plus_residual,1,raw,bounded,4.0,17,103
0.0001,0.8325907438317137,5.6093760167604604e-05,0.5650148697179301,2472183882891.971,41.50457060336733,3,3,axis_plus_residual,1,raw,bounded,4.0,17,103
0.01,0.8220058940495485,5.964042203493916e-05,0.1757263915662882,2472183882891.971,41.50457060336733,3,3,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-08,0.835592236039429,5.508805123670018e-05,4.26223880590839,2482313252562.8687,41.30047761716352,3,3,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-06,0.8355155901858884,5.5113732935697925e-05,3.7064292596978676,2482313252562.8687,41.30047761716352,3,3,axis_plus_residual,1,raw,bounded,8.0,17,103
0.0001,0.8317541238756734,5.637408611994255e-05,0.5930806625768422,2482313252562.8687,41.30047761716352,3,3,axis_plus_residual,1,raw,bounded,8.0,17,103
0.01,0.8205088289432451,6.0142043109844695e-05,0.1771796841602951,2482313252562.8687,41.30047761716352,3,3,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-08,0.8354539227555984,5.513439581972244e-05,4.556518698394273,2485713125671.5825,41.23153331514719,3,3,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-06,0.8353578551532129,5.5166585157226405e-05,3.893325017536152,2485713125671.5825,41.23153331514719,3,3,axis_plus_residual,1,raw,bounded,16.0,17,103
0.0001,0.8315158101493005,5.645393781582709e-05,0.6064275574970367,2485713125671.5825,41.23153331514719,3,3,axis_plus_residual,1,raw,bounded,16.0,17,103
0.01,0.8200630180652417,6.0291420802830145e-05,0.17785637658888198,2485713125671.5825,41.23153331514719,3,3,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-08,0.8184579259089692,6.0829238463105446e-05,55.71465322106251,3226759600994.17,30.355975890515975,3,3,axis_plus_residual,1,asinh,raw,2.0,17,103
1e-06,0.8136656193858639,6.24349949123575e-05,12.810737064711532,3226759600994.17,30.355975890515975,3,3,axis_plus_residual,1,asinh,raw,2.0,17,103
0.0001,0.7741255042744672,7.568368727754302e-05,1.461280849763734,3226759600994.17,30.355975890515975,3,3,axis_plus_residual,1,asinh,raw,2.0,17,103
0.01,0.749466947488298,8.39460211657732e-05,0.1979302223449098,3226759600994.17,30.355975890515975,3,3,axis_plus_residual,1,asinh,raw,2.0,17,103
1e-08,0.8303800300768884,5.683450324239458e-05,9.092360896945014,2856976183085.9146,37.14812739029226,3,3,axis_plus_residual,1,asinh,raw,4.0,17,103
1e-06,0.8296381567722189,5.708308246781716e-05,4.288706223776173,2856976183085.9146,37.14812739029226,3,3,axis_plus_residual,1,asinh,raw,4.0,17,103
0.0001,0.82585793992189,5.834971838889623e-05,0.9234674617970359,2856976183085.9146,37.14812739029226,3,3,axis_plus_residual,1,asinh,raw,4.0,17,103
0.01,0.8027227490494033,6.610161860000813e-05,0.20673173905268136,2856976183085.9146,37.14812739029226,3,3,axis_plus_residual,1,asinh,raw,4.0,17,103
1e-08,0.8337961295910362,5.568987198817855e-05,5.491758480648266,2647548693891.3677,40.06047211645279,3,3,axis_plus_residual,1,asinh,raw,8.0,17,103
1e-06,0.833601246637932,5.575517135024723e-05,4.260183539474683,2647548693891.3677,40.06047211645279,3,3,axis_plus_residual,1,asinh,raw,8.0,17,103
0.0001,0.8301025209752865,5.692748811877403e-05,0.6983641256132215,2647548693891.3677,40.06047211645279,3,3,axis_plus_residual,1,asinh,raw,8.0,17,103
0.01,0.8171022818699276,6.128347363109519e-05,0.19077840191740034,2647548693891.3677,40.06047211645279,3,3,axis_plus_residual,1,asinh,raw,8.0,17,103
1e-08,0.83499158301121,5.528931183411296e-05,4.859928641394404,2531624079490.148,40.91118164297021,3,3,axis_plus_residual,1,asinh,raw,16.0,17,103
1e-06,0.8348690072345445,5.533038325618369e-05,4.045323386038889,2531624079490.148,40.91118164297021,3,3,axis_plus_residual,1,asinh,raw,16.0,17,103
0.0001,0.8311020477451285,5.6592577038037507e-05,0.631375713989891,2531624079490.148,40.91118164297021,3,3,axis_plus_residual,1,asinh,raw,16.0,17,103
0.01,0.8192836695819677,6.0552556823073916e-05,0.18127348854430483,2531624079490.148,40.91118164297021,3,3,axis_plus_residual,1,asinh,raw,16.0,17,103
1e-08,0.8220510588957586,5.962528866591702e-05,18.47889308653427,3190010633027.933,30.802494100953382,3,3,axis_plus_residual,1,asinh,bounded,2.0,17,103
1e-06,0.8205559250144987,6.012626264593124e-05,5.868912637568235,3190010633027.933,30.802494100953382,3,3,axis_plus_residual,1,asinh,bounded,2.0,17,103
0.0001,0.8100962432560874,6.363098450788132e-05,1.6824760016745797,3190010633027.933,30.802494100953382,3,3,axis_plus_residual,1,asinh,bounded,2.0,17,103
0.01,0.7535278675827464,8.258533010811261e-05,0.2118725067774225,3190010633027.933,30.802494100953382,3,3,axis_plus_residual,1,asinh,bounded,2.0,17,103
1e-08,0.8306513764069249,5.674358332370068e-05,5.821719767041242,2830742857488.449,37.411348969886795,3,3,axis_plus_residual,1,asinh,bounded,4.0,17,103
1e-06,0.8303765120318238,5.683568203250828e-05,3.9038233564144944,2830742857488.449,37.411348969886795,3,3,axis_plus_residual,1,asinh,bounded,4.0,17,103
0.0001,0.8274839814803711,5.7804881219843276e-05,0.8382324412216321,2830742857488.449,37.411348969886795,3,3,axis_plus_residual,1,asinh,bounded,4.0,17,103
0.01,0.8074830771698212,6.450657714281774e-05,0.2117566048363701,2830742857488.449,37.411348969886795,3,3,axis_plus_residual,1,asinh,bounded,4.0,17,103
1e-08,0.8339582351710617,5.563555532889753e-05,4.990570800172611,2641130185351.2236,40.152048295882146,3,3,axis_plus_residual,1,asinh,bounded,8.0,17,103
1e-06,0.8338131765764825,5.568416006080315e-05,4.019090321551152,2641130185351.2236,40.152048295882146,3,3,axis_plus_residual,1,asinh,bounded,8.0,17,103
0.0001,0.8304158187562654,5.682251154227218e-05,0.6701386415755471,2641130185351.2236,40.152048295882146,3,3,axis_plus_residual,1,asinh,bounded,8.0,17,103
0.01,0.8178145691780286,6.104480777506341e-05,0.18943048790207237,2641130185351.2236,40.152048295882146,3,3,axis_plus_residual,1,asinh,bounded,8.0,17,103
1e-08,0.8350376594991383,5.527387300162323e-05,4.747486992843458,2530271201862.8745,40.9364819395291,3,3,axis_plus_residual,1,asinh,bounded,16.0,17,103
1e-06,0.8349240919445164,5.531192604192452e-05,3.9804507124897404,2530271201862.8745,40.9364819395291,3,3,axis_plus_residual,1,asinh,bounded,16.0,17,103
0.0001,0.8311841731605883,5.656505930416838e-05,0.6254021187922493,2530271201862.8745,40.9364819395291,3,3,axis_plus_residual,1,asinh,bounded,16.0,17,103
0.01,0.819445712809546,6.0498261056205294e-05,0.18095417361965638,2530271201862.8745,40.9364819395291,3,3,axis_plus_residual,1,asinh,bounded,16.0,17,103
1e-08,0.75731464455569,8.131649608907259e-05,2.9767741454712167,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,2.0,8,97
1e-06,0.7572698796629277,8.133149544583467e-05,2.492617194377382,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,2.0,8,97
0.0001,0.7559076839047489,8.178792589603509e-05,0.6165088740721075,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,2.0,8,97
0.01,0.7313502849802398,9.001636485538909e-05,0.2511457548587004,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,2.0,8,97
1e-08,0.75731464455569,8.131649608907259e-05,2.9767741454712167,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,4.0,8,97
1e-06,0.7572698796629277,8.133149544583467e-05,2.492617194377382,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,4.0,8,97
0.0001,0.7559076839047489,8.178792589603509e-05,0.6165088740721075,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,4.0,8,97
0.01,0.7313502849802398,9.001636485538909e-05,0.2511457548587004,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,4.0,8,97
1e-08,0.75731464455569,8.131649608907259e-05,2.9767741454712167,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,8.0,8,97
1e-06,0.7572698796629277,8.133149544583467e-05,2.492617194377382,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,8.0,8,97
0.0001,0.7559076839047489,8.178792589603509e-05,0.6165088740721075,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,8.0,8,97
0.01,0.7313502849802398,9.001636485538909e-05,0.2511457548587004,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,8.0,8,97
1e-08,0.75731464455569,8.131649608907259e-05,2.9767741454712167,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,16.0,8,97
1e-06,0.7572698796629277,8.133149544583467e-05,2.492617194377382,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,16.0,8,97
0.0001,0.7559076839047489,8.178792589603509e-05,0.6165088740721075,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,16.0,8,97
0.01,0.7313502849802398,9.001636485538909e-05,0.2511457548587004,2737815079975.6333,37.34505173689988,3,3,axis_plus_residual,2,raw,raw,16.0,8,97
1e-08,0.7877118205072584,7.113132510972284e-05,3.6796020388529724,2695650627003.3857,37.32874104728623,3,3,axis_plus_residual,2,raw,bounded,2.0,8,97
1e-06,0.7876683441933664,7.114589270281924e-05,3.3285330006977163,2695650627003.3857,37.32874104728623,3,3,axis_plus_residual,2,raw,bounded,2.0,8,97
0.0001,0.783937118386566,7.239611321229603e-05,0.6116914829519715,2695650627003.3857,37.32874104728623,3,3,axis_plus_residual,2,raw,bounded,2.0,8,97
0.01,0.762452766405339,7.959486742084405e-05,0.26899693362699223,2695650627003.3857,37.32874104728623,3,3,axis_plus_residual,2,raw,bounded,2.0,8,97
1e-08,0.7686908004568517,7.75046915607282e-05,0.5997500521425484,2712307396191.8257,37.367369637188396,3,3,axis_plus_residual,2,raw,bounded,4.0,8,97
1e-06,0.7686907130493001,7.750472084834554e-05,0.595599562618223,2712307396191.8257,37.367369637188396,3,3,axis_plus_residual,2,raw,bounded,4.0,8,97
0.0001,0.7686602158759384,7.751493952542168e-05,0.5678035983971559,2712307396191.8257,37.367369637188396,3,3,axis_plus_residual,2,raw,bounded,4.0,8,97
0.01,0.744979114575649,8.544975775021483e-05,0.2614134825249965,2712307396191.8257,37.367369637188396,3,3,axis_plus_residual,2,raw,bounded,4.0,8,97
1e-08,0.7608035360709148,8.01474744448388e-05,1.9424187120577197,2728019393737.0796,37.35714025190739,3,3,axis_plus_residual,2,raw,bounded,8.0,8,97
1e-06,0.7607883108430968,8.015257595653094e-05,1.6999943943452218,2728019393737.0796,37.35714025190739,3,3,axis_plus_residual,2,raw,bounded,8.0,8,97
0.0001,0.7600889017259017,8.038692672169737e-05,0.5996258986895521,2728019393737.0796,37.35714025190739,3,3,axis_plus_residual,2,raw,bounded,8.0,8,97
0.01,0.7356591176897107,8.857260580562412e-05,0.25473290248721087,2728019393737.0796,37.35714025190739,3,3,axis_plus_residual,2,raw,bounded,8.0,8,97
1e-08,0.7582442054060419,8.100502846419755e-05,2.6658668668739276,2735173296933.251,37.34878370896893,3,3,axis_plus_residual,2,raw,bounded,16.0,8,97
1e-06,0.7582103575877311,8.101636984068997e-05,2.262155003664969,2735173296933.251,37.34878370896893,3,3,axis_plus_residual,2,raw,bounded,16.0,8,97
0.0001,0.7570482645374602,8.14057519474285e-05,0.612040285304618,2735173296933.251,37.34878370896893,3,3,axis_plus_residual,2,raw,bounded,16.0,8,97
0.01,0.7325080437166815,8.96284350456501e-05,0.25213671756945305,2735173296933.251,37.34878370896893,3,3,axis_plus_residual,2,raw,bounded,16.0,8,97
1e-08,0.7452861993855486,8.534686295173183e-05,35.76007649278788,3455374348251.3564,29.20816410804462,3,3,axis_plus_residual,2,asinh,raw,2.0,8,97
1e-06,0.7441188611299927,8.573800256754734e-05,6.10450861658266,3455374348251.3564,29.20816410804462,3,3,axis_plus_residual,2,asinh,raw,2.0,8,97
0.0001,0.7288554446720503,9.085231011377657e-05,1.0446353282892316,3455374348251.3564,29.20816410804462,3,3,axis_plus_residual,2,asinh,raw,2.0,8,97
0.01,0.6950589134628559,0.00010217650185524046,0.3003317015472737,3455374348251.3564,29.20816410804462,3,3,axis_plus_residual,2,asinh,raw,2.0,8,97
1e-08,0.7544942851222033,8.22615129254739e-05,32.435442177800006,3006699296528.9814,34.19138865948294,3,3,axis_plus_residual,2,asinh,raw,4.0,8,97
1e-06,0.7494118161192915,8.396449401405853e-05,4.794693321633271,3006699296528.9814,34.19138865948294,3,3,axis_plus_residual,2,asinh,raw,4.0,8,97
0.0001,0.7469522222053417,8.478862927561246e-05,0.9829048908072273,3006699296528.9814,34.19138865948294,3,3,axis_plus_residual,2,asinh,raw,4.0,8,97
0.01,0.7208744258433227,9.352650726582505e-05,0.2480568552825896,3006699296528.9814,34.19138865948294,3,3,axis_plus_residual,2,asinh,raw,4.0,8,97
1e-08,0.7564422270693694,8.160881670720201e-05,7.0703166828331625,2852385313158.8345,36.426790446362624,3,3,axis_plus_residual,2,asinh,raw,8.0,8,97
1e-06,0.7560194949797523,8.175046139873741e-05,4.604182114221349,2852385313158.8345,36.426790446362624,3,3,axis_plus_residual,2,asinh,raw,8.0,8,97
0.0001,0.7531501749514894,8.27118834442884e-05,0.7417822460904712,2852385313158.8345,36.426790446362624,3,3,axis_plus_residual,2,asinh,raw,8.0,8,97
0.01,0.7251486257875126,9.209435260445574e-05,0.24076754162370892,2852385313158.8345,36.426790446362624,3,3,axis_plus_residual,2,asinh,raw,8.0,8,97
1e-08,0.7569869940503517,8.142628182784181e-05,3.8081765566424863,2763497426250.3037,37.10570976295455,3,3,axis_plus_residual,2,asinh,raw,16.0,8,97
1e-06,0.756899737659426,8.14555187958429e-05,3.033427809980897,2763497426250.3037,37.10570976295455,3,3,axis_plus_residual,2,asinh,raw,16.0,8,97
0.0001,0.7551437429498834,8.20438993211924e-05,0.6491551213793356,2763497426250.3037,37.10570976295455,3,3,axis_plus_residual,2,asinh,raw,16.0,8,97
0.01,0.7293466266547686,9.068772994080484e-05,0.24804157903557258,2763497426250.3037,37.10570976295455,3,3,axis_plus_residual,2,asinh,raw,16.0,8,97
1e-08,0.7881790535680996,7.097476949352172e-05,28.26079938563212,3428341702926.034,29.193412007742,3,3,axis_plus_residual,2,asinh,bounded,2.0,8,97
1e-06,0.7867954324177496,7.143837894228802e-05,5.858467678288742,3428341702926.034,29.193412007742,3,3,axis_plus_residual,2,asinh,bounded,2.0,8,97
0.0001,0.7697365156659957,7.71543041359948e-05,1.7688400244041307,3428341702926.034,29.193412007742,3,3,axis_plus_residual,2,asinh,bounded,2.0,8,97
0.01,0.7179688567524689,9.450007527193888e-05,0.3000999461533835,3428341702926.034,29.193412007742,3,3,axis_plus_residual,2,asinh,bounded,2.0,8,97
1e-08,0.7673694584701746,7.794743315218203e-05,9.034962673908453,2996892437850.373,34.2327501115734,3,3,axis_plus_residual,2,asinh,bounded,4.0,8,97
1e-06,0.7666617404433866,7.818456798074269e-05,3.5521202998592787,2996892437850.373,34.2327501115734,3,3,axis_plus_residual,2,asinh,bounded,4.0,8,97
0.0001,0.7649358166040168,7.876287267027459e-05,1.065732203076352,2996892437850.373,34.2327501115734,3,3,axis_plus_residual,2,asinh,bounded,4.0,8,97
0.01,0.7318537125822142,8.984768154711065e-05,0.25086763455710487,2996892437850.373,34.2327501115734,3,3,axis_plus_residual,2,asinh,bounded,4.0,8,97
1e-08,0.7599061757005462,8.044815266629131e-05,4.794222064756238,2847302400364.0166,36.44016065080641,3,3,axis_plus_residual,2,asinh,bounded,8.0,8,97
1e-06,0.7597350458680681,8.05054930786452e-05,3.462103172288069,2847302400364.0166,36.44016065080641,3,3,axis_plus_residual,2,asinh,bounded,8.0,8,97
0.0001,0.7578683108477176,8.113097932071269e-05,0.731098006202825,2847302400364.0166,36.44016065080641,3,3,axis_plus_residual,2,asinh,bounded,8.0,8,97
0.01,0.7290519109367132,9.078648023206476e-05,0.24411916920513196,2847302400364.0166,36.44016065080641,3,3,axis_plus_residual,2,asinh,bounded,8.0,8,97
1e-08,0.7579147781259593,8.111540954625101e-05,3.4204430589479533,2760690232625.377,37.10951768649119,3,3,axis_plus_residual,2,asinh,bounded,16.0,8,97
1e-06,0.7578480125696841,8.113778065754365e-05,2.7709965626350033,2760690232625.377,37.10951768649119,3,3,axis_plus_residual,2,asinh,bounded,16.0,8,97
0.0001,0.7563238674606438,8.164847541937444e-05,0.6450762962215776,2760690232625.377,37.10951768649119,3,3,axis_plus_residual,2,asinh,bounded,16.0,8,97
0.01,0.7304777993140561,9.030870831852105e-05,0.24904976107419066,2760690232625.377,37.10951768649119,3,3,axis_plus_residual,2,asinh,bounded,16.0,8,97
1e-08,0.8574275865311396,7.049248474339076e-05,0.49559653415136096,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,2.0,17,103
1e-06,0.8574275843870727,7.049248580348787e-05,0.4954249132162681,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,2.0,17,103
0.0001,0.8574082649948653,7.050203794564001e-05,0.47929484333166406,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,2.0,17,103
0.01,0.8497876205544413,7.426993489625682e-05,0.2688910244854587,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,2.0,17,103
1e-08,0.8574275865311396,7.049248474339076e-05,0.49559653415136096,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,4.0,17,103
1e-06,0.8574275843870727,7.049248580348787e-05,0.4954249132162681,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,4.0,17,103
0.0001,0.8574082649948653,7.050203794564001e-05,0.47929484333166406,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,4.0,17,103
0.01,0.8497876205544413,7.426993489625682e-05,0.2688910244854587,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,4.0,17,103
1e-08,0.8574275865311396,7.049248474339076e-05,0.49559653415136096,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,8.0,17,103
1e-06,0.8574275843870727,7.049248580348787e-05,0.4954249132162681,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,8.0,17,103
0.0001,0.8574082649948653,7.050203794564001e-05,0.47929484333166406,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,8.0,17,103
0.01,0.8497876205544413,7.426993489625682e-05,0.2688910244854587,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,8.0,17,103
1e-08,0.8574275865311396,7.049248474339076e-05,0.49559653415136096,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,16.0,17,103
1e-06,0.8574275843870727,7.049248580348787e-05,0.4954249132162681,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,16.0,17,103
0.0001,0.8574082649948653,7.050203794564001e-05,0.47929484333166406,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,16.0,17,103
0.01,0.8497876205544413,7.426993489625682e-05,0.2688910244854587,2426245903597.0713,44.90476995397236,3,4,axis_plus_residual,1,raw,raw,16.0,17,103
1e-08,0.8515486242536152,7.339923681815923e-05,0.3320160467012355,2386321520524.696,45.66018080032864,3,4,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-06,0.8515486239983395,7.339923694437591e-05,0.331985555065288,2386321520524.696,45.66018080032864,3,4,axis_plus_residual,1,raw,bounded,2.0,17,103
0.0001,0.8515461631899934,7.340045364886016e-05,0.3290063380895531,2386321520524.696,45.66018080032864,3,4,axis_plus_residual,1,raw,bounded,2.0,17,103
0.01,0.847793474688353,7.525590612043077e-05,0.240656271368757,2386321520524.696,45.66018080032864,3,4,axis_plus_residual,1,raw,bounded,2.0,17,103
1e-08,0.8550627286748493,7.166174815346299e-05,0.4176469757634349,2406986419102.4585,45.22476864751613,3,4,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-06,0.8550627277475362,7.16617486119571e-05,0.41755890946737323,2406986419102.4585,45.22476864751613,3,4,axis_plus_residual,1,raw,bounded,4.0,17,103
0.0001,0.8550540810823659,7.166602380726146e-05,0.40911941049844314,2406986419102.4585,45.22476864751613,3,4,axis_plus_residual,1,raw,bounded,4.0,17,103
0.01,0.8492131298273263,7.455398198384587e-05,0.25620949278531147,2406986419102.4585,45.22476864751613,3,4,axis_plus_residual,1,raw,bounded,4.0,17,103
1e-08,0.8566871656262153,7.08585731617191e-05,0.47013168743646927,2419699564264.291,45.00541463934866,3,4,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-06,0.8566871639531236,7.085857398895057e-05,0.46999051899310845,2419699564264.291,45.00541463934866,3,4,axis_plus_residual,1,raw,bounded,8.0,17,103
0.0001,0.8566719155579186,7.086611329645193e-05,0.4566368516026536,2419699564264.291,45.00541463934866,3,4,axis_plus_residual,1,raw,bounded,8.0,17,103
0.01,0.8496385573697638,7.434363663150851e-05,0.2647971369524507,2419699564264.291,45.00541463934866,3,4,axis_plus_residual,1,raw,bounded,8.0,17,103
1e-08,0.8572280709377678,7.059113180686988e-05,0.4886922315397542,2424437629988.5015,44.93183510292133,3,4,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-06,0.8572280689287556,7.059113280019149e-05,0.4885291513678257,2424437629988.5015,44.93183510292133,3,4,axis_plus_residual,1,raw,bounded,16.0,17,103
0.0001,0.8572099102796922,7.060011103280268e-05,0.4731749637388681,2424437629988.5015,44.93183510292133,3,4,axis_plus_residual,1,raw,bounded,16.0,17,103
0.01,0.8497500519732107,7.428851003695054e-05,0.26778249579528285,2424437629988.5015,44.93183510292133,3,4,axis_plus_residual,1,raw,bounded,16.0,17,103
1e-08,0.9286726888576411,3.526656574126106e-05,3.7861432113820426,2862432515325.223,36.539741108408776,3,4,axis_plus_residual,1,asinh,raw,2.0,17,103
1e-06,0.9286705293870782,3.5267633454446286e-05,3.7633857999860068,2862432515325.223,36.539741108408776,3,4,axis_plus_residual,1,asinh,raw,2.0,17,103
0.0001,0.9206065891570447,3.925471040577674e-05,2.409416143093008,2862432515325.223,36.539741108408776,3,4,axis_plus_residual,1,asinh,raw,2.0,17,103
0.01,0.8574532139672504,7.047981369711262e-05,0.25134867740032335,2862432515325.223,36.539741108408776,3,4,axis_plus_residual,1,asinh,raw,2.0,17,103
1e-08,0.8949813233632539,5.1924683607911495e-05,0.5608996034232198,2552067295382.9565,42.42005823581565,3,4,axis_plus_residual,1,asinh,raw,4.0,17,103
1e-06,0.8949813216903897,5.1924684435030495e-05,0.5607813115247517,2552067295382.9565,42.42005823581565,3,4,axis_plus_residual,1,asinh,raw,4.0,17,103
0.0001,0.8949655308426826,5.193249194886853e-05,0.5493392131659647,2552067295382.9565,42.42005823581565,3,4,axis_plus_residual,1,asinh,raw,4.0,17,103
0.01,0.8803918705761653,5.9138188331480546e-05,0.2641335722820357,2552067295382.9565,42.42005823581565,3,4,axis_plus_residual,1,asinh,raw,4.0,17,103
1e-08,0.88359055707808,5.755665264762008e-05,0.5045561787356143,2475558072241.3647,44.40792881688575,3,4,axis_plus_residual,1,asinh,raw,8.0,17,103
1e-06,0.8835905556662201,5.755665334568995e-05,0.5044451886589535,2475558072241.3647,44.40792881688575,3,4,axis_plus_residual,1,asinh,raw,8.0,17,103
0.0001,0.8835774773894888,5.756311967532921e-05,0.49385756141450593,2475558072241.3647,44.40792881688575,3,4,axis_plus_residual,1,asinh,raw,8.0,17,103
0.01,0.8732814079623077,6.265383462749616e-05,0.28715588280752674,2475558072241.3647,44.40792881688575,3,4,axis_plus_residual,1,asinh,raw,8.0,17,103
1e-08,0.8659501017323165,6.627867326207294e-05,0.4928942547873149,2446109964669.5845,44.80450576986614,3,4,axis_plus_residual,1,asinh,raw,16.0,17,103
1e-06,0.8659500998981244,6.627867416895771e-05,0.49274663974772936,2446109964669.5845,44.80450576986614,3,4,axis_plus_residual,1,asinh,raw,16.0,17,103
0.0001,0.8659334178921275,6.628692230072891e-05,0.4788058509401758,2446109964669.5845,44.80450576986614,3,4,axis_plus_residual,1,asinh,raw,16.0,17,103
0.01,0.8578113120905373,7.030275822138447e-05,0.27530103435802894,2446109964669.5845,44.80450576986614,3,4,axis_plus_residual,1,asinh,raw,16.0,17,103
1e-08,0.9201285146453232,3.949108614918869e-05,0.9996993880645777,2829607262812.911,37.50540467408027,3,4,axis_plus_residual,1,asinh,bounded,2.0,17,103
1e-06,0.9201285015802483,3.949109260899088e-05,0.9991808527726247,2829607262812.911,37.50540467408027,3,4,axis_plus_residual,1,asinh,bounded,2.0,17,103
0.0001,0.9200144246874892,3.954749597221344e-05,0.9512119615068018,2829607262812.911,37.50540467408027,3,4,axis_plus_residual,1,asinh,bounded,2.0,17,103
