variant,basis_name,fit_target,feature_budget,num_features,effective_params,bias_mse,table_fit_r2,target_fit_r2,residual_fit_r2,axis_plus_residual_fit_r2,coeff_norm,dataset,task,teacher_basis,teacher_seed,layer,head
pruned_toric_PJ,pruned_toric_PJ,full_table,5,33,33,0.0005154238510991637,0.5658090710639954,0.5658090617519377,nan,nan,1215227.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_5,full_table,5,5,5,0.0003260095880263746,0.7253708839416504,0.7253708601160511,nan,nan,0.5940954685211182,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_5,full_table,5,11,11,0.0002982705349468374,0.748738169670105,0.748738124663535,nan,nan,567262.25,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_5,full_table,5,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_5,full_table,5,3,3,0.0003260095880263745,0.7253708839416504,0.7253708601160512,nan,nan,0.6706869006156921,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_5,full_table,5,11,11,0.0002982705349468374,0.748738169670105,0.748738124663535,nan,nan,567262.25,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_5,full_table,5,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_5,full_table,5,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,full_table,15,5,5,0.0010084530562566945,0.15048325061798096,0.15048328139750955,nan,nan,0.49472907185554504,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,full_table,15,29,29,0.0001448991265512046,0.8779375553131104,0.8779375700708734,nan,nan,0.6560990810394287,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_15,full_table,15,15,15,0.0001871938280227325,0.8423087000846863,0.8423086870153407,nan,nan,0.6095951199531555,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_15,full_table,15,16,16,8.764229173786642e-05,0.9261704683303833,0.9261704928890584,nan,nan,0.7095447182655334,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_15,full_table,15,15,15,0.00023522214212886797,0.8018498420715332,0.8018498321917917,nan,nan,0.6051470637321472,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,full_table,15,15,15,0.0002251969448517681,0.810295045375824,0.8102950172614839,nan,nan,0.6864279508590698,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,full_table,15,55,55,0.0003147146253228877,0.7348856925964355,0.7348856903732182,nan,nan,4717844.0,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,full_table,15,33,33,0.0005154238510991637,0.5658090710639954,0.5658090617519377,nan,nan,1215227.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_15,full_table,15,15,15,0.0001871938280227325,0.8423087000846863,0.8423086870153407,nan,nan,0.6095951199531555,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_15,full_table,15,11,11,0.0002982705349468374,0.748738169670105,0.748738124663535,nan,nan,567262.25,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_15,full_table,15,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_15,full_table,15,3,3,0.0003260095880263745,0.7253708839416504,0.7253708601160512,nan,nan,0.6706869006156921,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_15,full_table,15,11,11,0.0002982705349468374,0.748738169670105,0.748738124663535,nan,nan,567262.25,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_15,full_table,15,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_15,full_table,15,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,full_table,33,5,5,0.0010084530562566945,0.15048325061798096,0.15048328139750955,nan,nan,0.49472907185554504,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,full_table,33,29,29,0.0001448991265512046,0.8779375553131104,0.8779375700708734,nan,nan,0.6560990810394287,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_33,full_table,33,33,33,0.00012647205824213128,0.8934604525566101,0.8934604568391429,nan,nan,0.6126967668533325,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_33,full_table,33,34,34,3.866513206377306e-05,0.9674286842346191,0.9674286513275363,nan,nan,0.7172680497169495,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_33,full_table,33,33,33,0.0002058306292027441,0.8266091346740723,0.8266091221367744,nan,nan,0.6053672432899475,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,full_table,33,33,33,0.0010640709010679601,0.10363107919692993,0.10363103703504895,nan,nan,0.5282452702522278,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,full_table,33,55,55,0.0003147146253228877,0.7348856925964355,0.7348856903732182,nan,nan,4717844.0,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,full_table,33,33,33,0.0005154238510991637,0.5658090710639954,0.5658090617519377,nan,nan,1215227.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_33,full_table,33,33,33,0.00012647205824213128,0.8934604525566101,0.8934604568391429,nan,nan,0.6126967668533325,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_33,full_table,33,31,31,0.00021103219313634068,0.8222273588180542,0.822227346012388,nan,nan,1410147.875,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_33,full_table,33,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_33,full_table,33,5,5,0.0003260095880263746,0.7253708839416504,0.7253708601160511,nan,nan,0.5940954685211182,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_33,full_table,33,11,11,0.0002982705349468374,0.748738169670105,0.748738124663535,nan,nan,567262.25,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_33,full_table,33,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_33,full_table,33,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,full_table,55,5,5,0.0010084530562566945,0.15048325061798096,0.15048328139750955,nan,nan,0.49472907185554504,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,full_table,55,29,29,0.0001448991265512046,0.8779375553131104,0.8779375700708734,nan,nan,0.6560990810394287,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_55,full_table,55,55,55,9.735171332505654e-05,0.9179912805557251,0.9179913159654491,nan,nan,0.6157314777374268,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_55,full_table,55,56,56,1.3903930536936997e-05,0.9882873892784119,0.9882873859401452,nan,nan,0.7211413383483887,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_55,full_table,55,55,55,0.00011586043267828742,0.9023996591567993,0.9023996466924584,nan,nan,0.6137101054191589,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_55,full_table,55,55,55,0.0010169906973377244,0.14329123497009277,0.14329120756644353,nan,nan,0.5355393886566162,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,full_table,55,55,55,0.0003147146253228877,0.7348856925964355,0.7348856903732182,nan,nan,4717844.0,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,full_table,55,33,33,0.0005154238510991637,0.5658090710639954,0.5658090617519377,nan,nan,1215227.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_55,full_table,55,55,55,9.735171332505654e-05,0.9179912805557251,0.9179913159654491,nan,nan,0.6157314777374268,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_55,full_table,55,51,51,0.00013358747901911082,0.8874664306640625,0.887466455559229,nan,nan,1194040.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_55,full_table,55,55,55,0.00011058968591847643,0.9068397283554077,0.9068397021459069,nan,nan,466413.4375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_55,full_table,55,27,27,0.00013820871531859149,0.8835735321044922,0.8835735450537129,nan,nan,0.6129123568534851,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_55,full_table,55,21,21,0.0002982705349339591,0.748738169670105,0.7487381246743836,nan,nan,401115.0,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_55,full_table,55,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_55,full_table,55,19,19,0.00020356802324414362,0.8285151124000549,0.8285151321166295,nan,nan,656761.375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,full_table,110,5,5,0.0010084530562566945,0.15048325061798096,0.15048328139750955,nan,nan,0.49472907185554504,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,full_table,110,29,29,0.0001448991265512046,0.8779375553131104,0.8779375700708734,nan,nan,0.6560990810394287,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_110,full_table,110,109,109,5.998823271489773e-05,0.9494661688804626,0.9494661587918767,nan,nan,0.6187703609466553,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_110,full_table,110,111,111,2.9952900165214463e-06,0.9974767565727234,0.9974767799747236,nan,nan,0.7228410840034485,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_110,full_table,110,109,109,9.796126799272466e-05,0.9174778461456299,0.917477829613384,nan,nan,0.6153087019920349,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_110,full_table,110,109,109,0.0009450572085755451,0.2038877010345459,0.20388768347748576,nan,nan,0.5393168926239014,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,full_table,110,55,55,0.0003147146253228877,0.7348856925964355,0.7348856903732182,nan,nan,4717844.0,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,full_table,110,33,33,0.0005154238510991637,0.5658090710639954,0.5658090617519377,nan,nan,1215227.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_110,full_table,110,109,109,5.998823271489773e-05,0.9494661688804626,0.9494661587918767,nan,nan,0.6187703609466553,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_110,full_table,110,101,101,0.00011446057674615197,0.9035788774490356,0.903578879588433,nan,nan,745315.875,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_110,full_table,110,109,109,9.815834091614372e-05,0.9173117876052856,0.9173118161909548,nan,nan,298078.625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_110,full_table,110,81,81,7.765108575684838e-05,0.9345870614051819,0.9345870438303404,nan,nan,0.6171625852584839,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_110,full_table,110,81,81,0.0001340988281279221,0.8870356678962708,0.8870356971671725,nan,nan,648303.625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_110,full_table,110,73,73,0.00011058500837258385,0.9068436622619629,0.9068436424913827,nan,nan,405933.0,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_110,full_table,110,73,73,0.00011058500837258385,0.9068436622619629,0.9068436424913827,nan,nan,405933.0,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,full_table,225,5,5,0.0010084530562566945,0.15048325061798096,0.15048328139750955,nan,nan,0.49472907185554504,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,full_table,225,29,29,0.0001448991265512046,0.8779375553131104,0.8779375700708734,nan,nan,0.6560990810394287,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_225,full_table,225,225,225,2.1334316299644526e-05,0.982028067111969,0.9820280594480262,nan,nan,0.6222743391990662,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_225,full_table,225,226,226,1.4164736602110397e-32,1.0,1.0,nan,nan,0.6285970211029053,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_225,full_table,225,225,225,5.053805402384969e-05,0.9574269652366638,0.9574269505630137,nan,nan,0.6196288466453552,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_225,full_table,225,225,225,0.0009247818678183585,0.2209675908088684,0.22096754737569002,nan,nan,0.54694664478302,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,full_table,225,55,55,0.0003147146253228877,0.7348856925964355,0.7348856903732182,nan,nan,4717844.0,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,full_table,225,33,33,0.0005154238510991637,0.5658090710639954,0.5658090617519377,nan,nan,1215227.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_225,full_table,225,225,225,2.1334316299644526e-05,0.982028067111969,0.9820280594480262,nan,nan,0.6222743391990662,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_225,full_table,225,221,221,6.403790781545995e-05,0.9460547566413879,0.9460547290961744,nan,nan,449409.78125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_225,full_table,225,217,217,7.564282113065977e-05,0.9362788200378418,0.9362787977149069,nan,nan,335090.1875,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_225,full_table,225,197,197,2.7329294272449265e-05,0.9769778847694397,0.9769779145910553,nan,nan,0.6217321753501892,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_225,full_table,225,191,191,6.695637731560377e-05,0.9435962438583374,0.943596222358829,nan,nan,500011.6875,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_225,full_table,225,181,181,8.334982316662917e-05,0.9297864437103271,0.9297864508086837,nan,nan,344960.84375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_225,full_table,225,181,181,8.334982316662917e-05,0.9297864437103271,0.9297864508086837,nan,nan,344960.84375,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,oblique_residual,5,5,5,0.00014489912626556277,-0.9587509632110596,1.609823385706477e-14,0.0,nan,3.8027494042580656e-08,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,oblique_residual,5,29,29,0.0001448991262655537,-0.9587509632110596,7.87148124459236e-14,1.1920928955078125e-07,nan,5.4635702184668844e-08,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_5,oblique_residual,5,5,5,0.00012455186705614596,-0.94161057472229,0.14042361561330274,0.1404237151145935,nan,0.047844186425209045,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_5,oblique_residual,5,6,6,7.997054858524484e-05,-0.9040553569793701,0.4480950255098285,0.44809502363204956,nan,0.12086740136146545,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_5,oblique_residual,5,5,5,0.00014378702767171373,-0.9578143358230591,0.007674984815389196,0.007674992084503174,nan,0.011185304261744022,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_5,oblique_residual,5,5,5,0.00014466814485737016,-0.9585565328598022,0.0015940842029067426,0.0015941858291625977,nan,0.007209078408777714,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,oblique_residual,5,55,55,7.328213796329462e-05,-0.8921107053756714,0.4942541073092038,0.49425411224365234,nan,1014691.625,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,oblique_residual,5,33,33,9.88775242574276e-05,-0.8830851316452026,0.3176113148107672,0.3176112771034241,nan,392479.34375,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_5,oblique_residual,5,5,5,0.00012455186705614596,-0.94161057472229,0.14042361561330274,0.1404237151145935,nan,0.047844186425209045,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_5,oblique_residual,5,11,11,0.000122246887203481,-0.9321304559707642,0.1563310949202552,0.15633118152618408,nan,210789.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_5,oblique_residual,5,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_5,oblique_residual,5,3,3,0.00012455186705614596,-0.94161057472229,0.14042361561330274,0.1404237151145935,nan,0.06766189634799957,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_5,oblique_residual,5,11,11,0.000122246887203481,-0.9321304559707642,0.1563310949202552,0.15633118152618408,nan,210789.125,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_5,oblique_residual,5,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_5,oblique_residual,5,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,oblique_residual,15,5,5,0.00014489912626556277,-0.9587509632110596,1.609823385706477e-14,0.0,nan,3.8027494042580656e-08,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,oblique_residual,15,29,29,0.0001448991262655537,-0.9587509632110596,7.87148124459236e-14,1.1920928955078125e-07,nan,5.4635702184668844e-08,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_15,oblique_residual,15,15,15,9.270331428017949e-05,-0.9147816896438599,0.3602217165183128,0.360221803188324,nan,0.08060679584741592,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_15,oblique_residual,15,16,16,4.191228451805721e-05,-0.8719956874847412,0.7107485352172371,0.710748553276062,nan,0.1522236466407776,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_15,oblique_residual,15,15,15,0.00014002517491932043,-0.9546451568603516,0.03363685808092376,0.03363692760467529,nan,0.02769589237868786,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,oblique_residual,15,15,15,0.00010708929493237212,-0.9269002676010132,0.2609389877472186,0.2609390616416931,nan,0.069984070956707,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,oblique_residual,15,55,55,7.328213796329462e-05,-0.8921107053756714,0.4942541073092038,0.49425411224365234,nan,1014691.625,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,oblique_residual,15,33,33,9.88775242574276e-05,-0.8830851316452026,0.3176113148107672,0.3176112771034241,nan,392479.34375,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_15,oblique_residual,15,15,15,9.270331428017949e-05,-0.9147816896438599,0.3602217165183128,0.360221803188324,nan,0.08060679584741592,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_15,oblique_residual,15,11,11,0.000122246887203481,-0.9321304559707642,0.1563310949202552,0.15633118152618408,nan,210789.125,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_15,oblique_residual,15,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_15,oblique_residual,15,3,3,0.00012455186705614596,-0.94161057472229,0.14042361561330274,0.1404237151145935,nan,0.06766189634799957,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_15,oblique_residual,15,11,11,0.000122246887203481,-0.9321304559707642,0.1563310949202552,0.15633118152618408,nan,210789.125,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_15,oblique_residual,15,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_15,oblique_residual,15,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,oblique_residual,33,5,5,0.00014489912626556277,-0.9587509632110596,1.609823385706477e-14,0.0,nan,3.8027494042580656e-08,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,oblique_residual,33,29,29,0.0001448991262655537,-0.9587509632110596,7.87148124459236e-14,1.1920928955078125e-07,nan,5.4635702184668844e-08,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dft,topk_dft_33,oblique_residual,33,33,33,7.656611494050748e-05,-0.9011876583099365,0.4715902233932019,0.47159022092819214,nan,0.08767815679311752,cifar10,reconstruction,relative_2d_table,477,0,5
topk_dct,topk_dct_33,oblique_residual,33,34,34,1.50674502616045e-05,-0.8493814468383789,0.896014208988469,0.8960142135620117,nan,0.17091554403305054,cifar10,reconstruction,relative_2d_table,477,0,5
windowed_topk_dft,windowed_topk_dft_33,oblique_residual,33,33,33,0.0001317123442580638,-0.9476425647735596,0.09100663577041257,0.09100663661956787,nan,0.03851635754108429,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,oblique_residual,33,33,33,0.00011090746230534993,-0.9301165342330933,0.23458846741364514,0.23458850383758545,nan,0.0862935483455658,cifar10,reconstruction,relative_2d_table,477,0,5
fixed_toric_PJ_R2,fixed_toric_PJ_R2,oblique_residual,33,55,55,7.328213796329462e-05,-0.8921107053756714,0.4942541073092038,0.49425411224365234,nan,1014691.625,cifar10,reconstruction,relative_2d_table,477,0,5
pruned_toric_PJ,pruned_toric_PJ,oblique_residual,33,33,33,9.88775242574276e-05,-0.8830851316452026,0.3176113148107672,0.3176112771034241,nan,392479.34375,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R0,table_informed_toric_PJ_R0_33,oblique_residual,33,33,33,7.656611494050748e-05,-0.9011876583099365,0.4715902233932019,0.47159022092819214,nan,0.08767815679311752,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R1,table_informed_toric_PJ_R1_33,oblique_residual,33,31,31,9.90252914646585e-05,-0.8846901655197144,0.31659152117198375,0.31659162044525146,nan,286102.96875,cifar10,reconstruction,relative_2d_table,477,0,5
table_informed_toric_PJ_R2,table_informed_toric_PJ_R2_33,oblique_residual,33,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R0,axis_plus_toric_residual_R0_33,oblique_residual,33,5,5,0.00012455186705614596,-0.94161057472229,0.14042361561330274,0.1404237151145935,nan,0.047844186425209045,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R1,axis_plus_toric_residual_R1_33,oblique_residual,33,11,11,0.000122246887203481,-0.9321304559707642,0.1563310949202552,0.15633118152618408,nan,210789.125,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_toric_residual_R2,axis_plus_toric_residual_R2_33,oblique_residual,33,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_plus_lc_toric_residual,axis_plus_lc_toric_residual_33,oblique_residual,33,19,19,0.00010334536830669449,-0.8761833906173706,0.2867771464868091,0.28677719831466675,nan,201865.140625,cifar10,reconstruction,relative_2d_table,477,0,5
axis_lowrank_5,axis_lowrank_5,oblique_residual,55,5,5,0.00014489912626556277,-0.9587509632110596,1.609823385706477e-14,0.0,nan,3.8027494042580656e-08,cifar10,reconstruction,relative_2d_table,477,0,5
axis_full_29,axis_full_29,oblique_residual,55,29,29,0.0001448991262655537,-0.9587509632110596,7.87148124459236e-14,1.1920928955078125e-07,nan,5.4635702184668844e-08,cifar10,reconstruction,relative_2d_table,477,0,5
