variant,basis_name,fit_target,feature_budget,num_features,effective_params,bias_mse,table_fit_r2,target_fit_r2,residual_fit_r2,axis_plus_residual_fit_r2,coeff_norm,dataset,task,teacher_basis,teacher_seed,layer,head
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_5,oblique_residual,5,5,5,0.00014466814485737016,-0.9585565328598022,0.0015940842029067426,0.0015941858291625977,nan,0.007209078408777714,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,oblique_residual,15,15,15,0.00010708929493237212,-0.9269002676010132,0.2609389877472186,0.2609390616416931,nan,0.069984070956707,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,oblique_residual,33,33,33,0.00011090746230534993,-0.9301165342330933,0.23458846741364514,0.23458850383758545,nan,0.0862935483455658,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_55,oblique_residual,55,55,55,9.794856468700655e-05,-0.9192001819610596,0.3240223926023509,0.3240225315093994,nan,0.09397545456886292,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_110,oblique_residual,110,109,109,6.679800216381479e-05,-0.8929587602615356,0.5390034164775419,0.5390034914016724,nan,0.12675467133522034,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_225,oblique_residual,225,225,225,5.885707936716156e-05,-0.8862695693969727,0.5938065267606186,0.5938065648078918,nan,0.1254500299692154,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_5,axis_plus_residual,5,5,5,0.00014466814485737016,0.878132164478302,0.0015940842029067426,0.0015941858291625977,0.878132164478302,0.007209078408777714,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,axis_plus_residual,15,15,15,0.00010708929493237212,0.9097884297370911,0.2609389877472186,0.2609390616416931,0.9097884297370911,0.069984070956707,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,axis_plus_residual,33,33,33,0.00011090746230534993,0.9065719842910767,0.23458846741364514,0.23458850383758545,0.9065719842910767,0.0862935483455658,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_55,axis_plus_residual,55,55,55,9.794856468700655e-05,0.9174885153770447,0.3240223926023509,0.3240225315093994,0.9174885153770447,0.09397545456886292,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_110,axis_plus_residual,110,109,109,6.679800216381479e-05,0.9437296390533447,0.5390034164775419,0.5390034914016724,0.9437296390533447,0.12675467133522034,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_225,axis_plus_residual,225,225,225,5.885707936716156e-05,0.9504190683364868,0.5938065267606186,0.5938065648078918,0.9504190683364868,0.1254500299692154,cifar10,reconstruction,relative_2d_table,477,0,5
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_5,full_table,5,5,5,0.001739217914818478,0.024273693561553955,0.024273730193940968,nan,nan,0.348236083984375,cifar10,reconstruction,relative_2d_table,477,0,6
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_15,full_table,15,15,15,0.00041835466770735275,0.765296995639801,0.765297013157404,nan,nan,0.6506381034851074,cifar10,reconstruction,relative_2d_table,477,0,6
random_spectral_atoms_matched_radius,random_spectral_atoms_matched_radius_33,full_table,33,33,33,0.00031808046904137214,0.8215522766113281,0.8215522811077461,nan,nan,0.655626118183136,cifar10,reconstruction,relative_2d_table,477,0,6
