basis,num_features,r2,mse,condition,coeff_norm,order0_energy,order1_energy,order2_energy,source,table_id,target_std,target_norm
constant,1,0.0,0.0003189071430824697,1.0,2.688957279062265e-09,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
fft_top36_J0,73,0.9221580624580383,2.482435775164049e-05,1.000003695487976,0.024252112954854965,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
fft_top36_J1,217,0.9791842699050903,6.638279501203215e-06,14250034.0,0.66395503282547,7.69907283782959,7.539218902587891,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
fft_top36_J2,433,0.9918351769447327,2.603819439173094e-06,176916544.0,1.7387018203735352,17.372251510620117,14.961465835571289,15.564046859741211,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
fft_top36_J2_coord_shuffle,433,0.15413206815719604,0.00026975333457812667,279519904.0,3.8460304737091064,55.680885314941406,99.63053131103516,105.88894653320312,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
dct_top13,13,0.8692035675048828,4.171191176283173e-05,1.0000032186508179,0.026224344968795776,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
dct_top73,73,0.9732418656349182,8.533356776752044e-06,1.0000027418136597,0.028215471655130386,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H0,0.017857972532510757,0.7365195751190186
constant,1,0.0,0.0002494592044968158,1.0,1.5785849294402965e-09,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,0.01579427719116211,0.6514062285423279
fft_top36_J0,73,0.9533790349960327,1.1630027074716054e-05,1.0000035762786865,0.021809576079249382,1.0,0.0,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,0.01579427719116211,0.6514062285423279
fft_top36_J1,217,0.9842275977134705,3.934565029339865e-06,29144678.0,0.5173032879829407,10.390016555786133,10.333895683288574,0.0,MetricToric/results/v17_nsynth_relative_teacher_seeds526626_2k/bias_exports/relative_2d_table_seed626/bias_tables.npz,L0H1,0.01579427719116211,0.6514062285423279
